Reaction	Glucose	Glucose - Chemostat
R_SS0441	0.004247234280153744	0.004247234280153744
R_SS0442	0.0	0.0
R_SS0443	0.0	0.0
R_SS0444	0.0	0.0
R_SS0445	0.0	0.0
R_SS0446	0.0	0.0
R_SS0447	0.0	0.0
R_SS0448	0.0	0.0
R_SS0449	0.0	0.0
R_SS0450	0.0	0.0
R_SS0451	0.0	0.0
R_SS0452	0.0	0.0
R_SS0453	0.0	0.0
R_SS0454	0.0	0.0
R_SS0455	0.0	0.0
R_SS0456	0.0	0.0
R_SS0457	0.0	0.0
R_SS0458	0.0	0.0
R_SS0459	0.0	0.0
R_SS0460	0.0	0.0
R_SS0461	0.0	0.0
R_SS0462	0.0	0.0
R_SS0463	0.0	0.0
R_SS0464	0.11193425483966292	0.11193425483966292
R_SS0465	0.0	0.0
R_SS0466	0.0	0.0
R_SS0467	0.0	0.0
R_SS0468	0.0	0.0
R_SS0469	0.0	0.0
R_SS0470	0.0	0.0
R_SS0471	0.0	0.0
R_SS0472	0.0	0.0
R_SS0473	0.0	0.0
R_SS0474	0.0	0.0
R_SS0475	0.0	0.0
R_SS0476	0.0	0.0
R_SS0477	0.0	0.0
R_SS0478	0.0	0.0
R_SS0479	3.305605589640417	3.305605589640417
R_SS0480	3.2631243534111465	3.2631243534111465
R_SS0481	0.04248123622927003	0.04248123622927003
R_SS0482	0.04248123622927003	0.04248123622927003
R_SS0483	0.022678240706897772	0.022678240706897772
R_SS0484	0.022678240706897772	0.022678240706897772
R_SS0485	0.022678240706897772	0.022678240706897772
R_SS0486	0.0	0.0
R_SS0487	0.0	0.0
R_SS0488	0.0	0.0
R_SS0489	0.0	0.0
R_SS0490	0.0	0.0
R_SS0491	0.0	0.0
R_SS0492	0.0	0.0
R_SS0493	0.0	0.0
R_SS0494	0.05301105465945312	0.05301105465945312
R_SS0495	0.0	0.0
R_SS0496	0.0	0.0
R_SS0497	0.0	0.0
R_SS0498	0.0	0.0
R_SS0499	0.0	0.0
R_SS0500	0.0013340141592292803	0.0013340141592292803
R_SS0501	-3.5789018745764403	-3.5789018745764403
R_SS0502	3.613283866173643	3.613283866173643
R_SS0503	0.026324546075457807	0.026324546075457807
R_SS0504	0.0	0.0
R_SS0505	0.0	0.0
R_SS0506	0.0	0.0
R_SS0507	0.0	0.0
R_SS0508	0.0	0.0
R_SS0509	0.0	0.0
R_SS0510	0.0	0.0
R_SS0511	0.0	0.0
R_SS0512	0.0	0.0
R_SS0513	0.0	0.0
R_SS0514	0.0	0.0
R_SS0515	0.0	0.0
R_SS0516	0.0	0.0
R_SS0517	0.0	0.0
R_SS0518	0.0	0.0
R_SS0519	0.0	0.0
R_SS0520	0.0	0.0
R_SS0521	0.0	0.0
R_SS0522	0.0	0.0
R_SS0523	0.0	0.0
R_SS0524	0.0	0.0
R_SS0525	0.0	0.0
R_SS0526	0.0	0.0
R_SS0527	0.0	0.0
R_SS0528	0.0	0.0
R_SS0529	0.0	0.0
R_SS0530	0.0	0.0
R_SS0531	0.0	0.0
R_SS0532	0.0	0.0
R_SS0533	0.0	0.0
R_SS0534	0.0	0.0
R_SS0535	0.0	0.0
R_SS0536	0.0	0.0
R_SS0537	0.0	0.0
R_SS0538	0.08496247245854006	0.08496247245854006
R_SS0539	0.05300482926004342	0.05300482926004342
R_SS0540	0.0	0.0
R_SS0541	0.049803195277893134	0.049803195277893134
R_SS0542	0.049803195277893134	0.049803195277893134
R_SS0543	0.05300482926004342	0.05300482926004342
R_SS0544	0.05300482926004342	0.05300482926004342
R_SS0545	0.05300482926004342	0.05300482926004342
R_SS0546	0.05300482926004342	0.05300482926004342
R_SS0547	0.05300482926004342	0.05300482926004342
R_SS0548	0.05300482926004342	0.05300482926004342
R_SS0549	0.049803195277893134	0.049803195277893134
R_SS0550	0.0504257352188668	0.0504257352188668
R_SS0551	0.05300482926004342	0.05300482926004342
R_SS0552	0.05318269781460733	0.05318269781460733
R_SS0553	0.05104827515984047	0.05104827515984047
R_SS0554	0.05318269781460733	0.05318269781460733
R_SS0555	0.05318269781460733	0.05318269781460733
R_SS0556	0.0	0.0
R_SS0557	0.0	0.0
R_SS0558	0.0	0.0
R_SS0559	0.0	0.0
R_SS0560	8.893427727785704e-07	8.893427727785704e-07
R_SS0561	8.893427727785704e-07	8.893427727785704e-07
R_SS0562	0.0	0.0
R_SS0563	0.0	0.0
R_SS0564	0.009961528398351405	0.009961528398351405
R_SS0565	8.893427727785704e-07	8.893427727785704e-07
R_SS0566	8.893427727785704e-07	8.893427727785704e-07
R_SS0567	8.893427727785704e-07	8.893427727785704e-07
R_SS0568	0.0	0.0
R_SS0569	0.0	0.0
R_SS0570	8.893427727785704e-07	8.893427727785704e-07
R_SS0571	0.0	0.0
R_SS0572	0.26743337587407806	0.26743337587407806
R_SS0573	0.0	0.0
R_SS0574	0.0	0.0
R_SS0575	0.0	0.0
R_SS0576	0.16879725828114497	0.16879725828114497
R_SS0577	0.0	0.0
R_SS0578	0.0	0.0
R_SS0579	0.0	0.0
R_SS0580	0.0	0.0
R_SS0581	0.0	0.0
R_SS0582	0.0	0.0
R_SS0583	8.893427727785704e-07	8.893427727785704e-07
R_SS0584	8.893427727785704e-07	8.893427727785704e-07
R_SS0585	0.0	0.0
R_SS0586	0.0	0.0
R_SS0587	0.0	0.0
R_SS0588	-1.9971576074457618e-13	-1.9971576074457618e-13
R_SS0589	1.9971576074457618e-13	1.9971576074457618e-13
R_SS0590	2.572439484307497e-12	2.572439484307497e-12
R_SS0591	0.0	0.0
R_SS0592	0.0	0.0
R_SS0593	0.0	0.0
R_SS0594	1.9971576074457618e-13	1.9971576074457618e-13
R_SS0595	-1.9971576074457618e-13	-1.9971576074457618e-13
R_SS0596	0.0	0.0
R_SS0597	0.0	0.0
R_SS0598	0.4137222579156408	0.4137222579156408
R_SS0599	0.4137222579156408	0.4137222579156408
R_SS0600	0.0	0.0
R_SS0601	0.0	0.0
R_SS0602	0.0	0.0
R_SS0603	0.0	0.0
R_SS0604	0.0	0.0
R_SS0605	0.0	0.0
R_SS0606	0.0	0.0
R_SS0607	0.0	0.0
R_SS0608	0.0	0.0
R_SS0609	0.0	0.0
R_SS0610	0.0	0.0
R_SS0611	0.0	0.0
R_SS0612	0.0	0.0
R_SS0613	0.0	0.0
R_SS0614	0.0	0.0
R_SS0615	0.0	0.0
R_SS0616	0.0	0.0
R_SS0617	0.0	0.0
R_SS0618	0.0	0.0
R_SS0619	0.0	0.0
R_SS0620	0.0	0.0
R_SS0621	0.0	0.0
R_SS0622	0.0	0.0
R_SS0623	0.0	0.0
R_SS0624	0.0	0.0
R_SS0625	0.0	0.0
R_SS0626	3.557371091278081e-06	3.557371091278081e-06
R_SS0627	1.7786855456390404e-06	1.7786855456390404e-06
R_SS0628	8.893427728195202e-07	8.893427728195202e-07
R_SS0629	1.7786855456390404e-06	1.7786855456390404e-06
R_SS0630	8.893427728195202e-07	8.893427728195202e-07
R_SS0631	3.557371091278081e-06	3.557371091278081e-06
R_SS0632	1.7786855456390404e-06	1.7786855456390404e-06
R_SS0633	1.7786855456390404e-06	1.7786855456390404e-06
R_SS0634	1.7786855456390404e-06	1.7786855456390404e-06
R_SS0635	0.0	0.0
R_SS0636	0.0	0.0
R_SS0637	0.0	0.0
R_SS0638	0.0	0.0
R_SS0639	0.0	0.0
R_SS0640	0.0	0.0
R_SS0641	-4.585739379144968	-4.585739379144968
R_SS0642	0.0	0.0
R_SS0643	0.0	0.0
R_SS0644	4.585739379144968	4.585739379144968
R_SS0645	0.0	0.0
R_SS0646	8.893427728195202e-07	8.893427728195202e-07
R_SS0647	0.0	0.0
R_SS0648	8.893427728195202e-07	8.893427728195202e-07
R_SS0649	8.893427728195202e-07	8.893427728195202e-07
R_SS0650	0.0	0.0
R_SS0651	0.0	0.0
R_SS0652	8.893427728195202e-07	8.893427728195202e-07
R_SS0653	0.0	0.0
R_SS0654	0.0	0.0
R_SS0655	8.893427728195202e-07	8.893427728195202e-07
R_SS0656	0.0	0.0
R_SS0657	8.893427728195202e-07	8.893427728195202e-07
R_SS0658	8.893427728195202e-07	8.893427728195202e-07
R_SS0659	0.0	0.0
R_SS0660	0.0	0.0
R_SS0661	0.0	0.0
R_SS0662	-0.009960639055578627	-0.009960639055578627
R_SS0663	0.0	0.0
R_SS0664	0.0	0.0
R_SS0665	0.0	0.0
R_SS0666	0.0	0.0
R_SS0667	0.0	0.0
R_SS0668	0.0	0.0
R_SS0669	0.0	0.0
R_SS0670	0.0	0.0
R_SS0671	0.0	0.0
R_SS0672	0.009960639055578627	0.009960639055578627
R_SS0673	0.0	0.0
R_SS0674	0.0	0.0
R_SS0675	0.0	0.0
R_SS0676	0.0	0.0
R_SS0677	0.0	0.0
R_SS0678	0.0	0.0
R_SS0679	0.0	0.0
R_SS0680	0.0	0.0
R_SS0681	0.0	0.0
R_SS0682	0.0	0.0
R_SS0683	0.0	0.0
R_SS0684	0.0	0.0
R_SS0685	0.0	0.0
R_SS0686	0.0	0.0
R_SS0687	1.3785753629735207	1.3785753629735207
R_SS0688	0.0	0.0
R_SS0689	0.0	0.0
R_SS0690	0.11908299728053379	0.11908299728053379
R_SS0691	0.0	0.0
R_SS0692	0.13882729618104642	0.13882729618104642
R_SS0693	0.08902676893147173	0.08902676893147173
R_SS0694	0.13882729618104642	0.13882729618104642
R_SS0695	0.17840571759983354	0.17840571759983354
R_SS0696	0.08902676893147173	0.08902676893147173
R_SS0697	0.0	0.0
R_SS0698	0.0	0.0
R_SS0699	0.0	0.0
R_SS0700	0.0	0.0
R_SS0701	0.0	0.0
R_SS0702	7.240735350082127	7.240735350082127
R_SS0703	0.0	0.0
R_SS0704	0.08902765827424454	0.08902765827424454
R_SS0705	4.828818785249889	4.828818785249889
R_SS0706	2.41938971215224	2.41938971215224
R_SS0707	-0.007470479291683969	-0.007470479291683969
R_SS0708	0.08902765827424454	0.08902765827424454
R_SS0709	0.03957842141878711	0.03957842141878711
R_SS0710	0.0	0.0
R_SS0711	-0.17840571759983354	-0.17840571759983354
R_SS0712	0.03957842141878711	0.03957842141878711
R_SS0713	0.0	0.0
R_SS0714	0.0	0.0
R_SS0715	0.0	0.0
R_SS0716	0.0	0.0
R_SS0717	0.7752436524390135	0.7752436524390135
R_SS0718	1.2892802177564586	1.2892802177564586
R_SS0719	0.10628239030375049	0.10628239030375049
R_SS0720	0.0	0.0
R_SS0721	0.0	0.0
R_SS0722	0.0	0.0
R_SS0723	0.0	0.0
R_SS0724	2.4094290730966614	2.4094290730966614
R_SS0725	0.0	0.0
R_SS0726	0.0	0.0
R_SS0727	0.0	0.0
R_SS0728	0.0	0.0
R_SS0729	0.0	0.0
R_SS0730	0.0	0.0
