Reaction	Acetate	Fructose	Galactose	Gluconate	Glucose	Glycerol	Pyruvate	Succinate
R_EX_man_e	1.129512017381094e-06	1.129512017381094e-06	1.129512017381094e-06	1.129512017381094e-06	1.129512017381094e-06	1.129512017381094e-06	1.129512017381094e-06	1.129512017381094e-06
R_EX_cynt_e	3.661504809755268e-05	3.661504809755268e-05	3.661504809755268e-05	3.661504809755268e-05	3.661504809755268e-05	3.661504809755268e-05	3.661504809755268e-05	3.661504809755268e-05
R_EX_man6p_e	3.208223041520731e-05	3.208223041520731e-05	3.208223041520731e-05	3.208223041520731e-05	3.208223041520731e-05	3.208223041520731e-05	3.208223041520731e-05	3.208223041520731e-05
R_EX_manglyc_e	0.0026437752012954	0.0026437752012954	0.0026437752012954	0.0026437752012954	0.0026437752012954	0.0026437752012954	0.0026437752012954	0.0026437752012954
R_EX_melib_e	0.0031118613556508	0.0031118613556508	0.0031118613556508	0.0031118613556508	0.0031118613556508	0.0031118613556508	0.0031118613556508	0.0031118613556508
R_EX_cys__D_e	1.8452691469932723e-05	1.8452691469932723e-05	1.8452691469932723e-05	1.8452691469932723e-05	1.8452691469932723e-05	1.8452691469932723e-05	1.8452691469932723e-05	1.8452691469932723e-05
R_EX_meoh_e	1.98410797601028e-05	1.98410797601028e-05	1.98410797601028e-05	1.98410797601028e-05	1.98410797601028e-05	1.98410797601028e-05	1.98410797601028e-05	1.98410797601028e-05
R_EX_met__D_e	4.610591139650186e-05	4.610591139650186e-05	4.610591139650186e-05	4.610591139650186e-05	4.610591139650186e-05	4.610591139650186e-05	4.610591139650186e-05	4.610591139650186e-05
R_EX_arbt_e	1.08258436979239e-05	1.08258436979239e-05	1.08258436979239e-05	1.08258436979239e-05	1.08258436979239e-05	1.08258436979239e-05	1.08258436979239e-05	1.08258436979239e-05
R_EX_arbtn_e	9.404498540723837e-06	9.404498540723837e-06	9.404498540723837e-06	9.404498540723837e-06	9.404498540723837e-06	9.404498540723837e-06	9.404498540723837e-06	9.404498540723837e-06
R_EX_arbtn_fe3_e	1.7820870071785977e-05	1.7820870071785977e-05	1.7820870071785977e-05	1.7820870071785977e-05	1.7820870071785977e-05	1.7820870071785977e-05	1.7820870071785977e-05	1.7820870071785977e-05
R_EX_met__L_e	1.524237665983764e-05	1.524237665983764e-05	1.524237665983764e-05	1.524237665983764e-05	1.524237665983764e-05	1.524237665983764e-05	1.524237665983764e-05	1.524237665983764e-05
R_EX_cys__L_e	1.0411476991250074e-05	1.0411476991250074e-05	1.0411476991250074e-05	1.0411476991250074e-05	1.0411476991250074e-05	1.0411476991250074e-05	1.0411476991250074e-05	1.0411476991250074e-05
R_EX_metsox_R__L_e	2.8727887159739183e-05	2.8727887159739183e-05	2.8727887159739183e-05	2.8727887159739183e-05	2.8727887159739183e-05	2.8727887159739183e-05	2.8727887159739183e-05	2.8727887159739183e-05
R_EX_metsox_S__L_e	1.041147699124415e-05	1.041147699124415e-05	1.041147699124415e-05	1.041147699124415e-05	1.041147699124415e-05	1.041147699124415e-05	1.041147699124415e-05	1.041147699124415e-05
R_EX_mg2_e	1.066477761579553e-05	1.066477761579553e-05	1.066477761579553e-05	1.066477761579553e-05	1.066477761579553e-05	1.066477761579553e-05	1.066477761579553e-05	1.066477761579553e-05
R_EX_mincyc_e	1.380121793639951e-05	1.380121793639951e-05	1.380121793639951e-05	1.380121793639951e-05	1.380121793639951e-05	1.380121793639951e-05	1.380121793639951e-05	1.380121793639951e-05
R_EX_minohp_e	7.250394910148877e-06	7.250394910148877e-06	7.250394910148877e-06	7.250394910148877e-06	7.250394910148877e-06	7.250394910148877e-06	7.250394910148877e-06	7.250394910148877e-06
R_EX_mmet_e	8.755526799810261e-06	8.755526799810261e-06	8.755526799810261e-06	8.755526799810261e-06	8.755526799810261e-06	8.755526799810261e-06	8.755526799810261e-06	8.755526799810261e-06
R_EX_arg__L_e	1.154035947310763e-05	1.154035947310763e-05	1.154035947310763e-05	1.154035947310763e-05	1.154035947310763e-05	1.154035947310763e-05	1.154035947310763e-05	1.154035947310763e-05
R_EX_ascb__L_e	1.1540359473099944e-05	1.1540359473099944e-05	1.1540359473099944e-05	1.1540359473099944e-05	1.1540359473099944e-05	1.1540359473099944e-05	1.1540359473099944e-05	1.1540359473099944e-05
R_EX_asn__L_e	3.1407054241450964e-06	3.1407054241450964e-06	3.1407054241450964e-06	3.1407054241450964e-06	3.1407054241450964e-06	3.1407054241450964e-06	3.1407054241450964e-06	3.1407054241450964e-06
R_EX_aso3_e	1.0278279004408765e-05	1.0278279004408765e-05	1.0278279004408765e-05	1.0278279004408765e-05	1.0278279004408765e-05	1.0278279004408765e-05	1.0278279004408765e-05	1.0278279004408765e-05
R_EX_asp__L_e	1.0364354573685775e-05	1.0364354573685775e-05	1.0364354573685775e-05	1.0364354573685775e-05	1.0364354573685775e-05	1.0364354573685775e-05	1.0364354573685775e-05	1.0364354573685775e-05
R_EX_btn_e	1.046533047184434e-05	1.046533047184434e-05	1.046533047184434e-05	1.046533047184434e-05	1.046533047184434e-05	1.046533047184434e-05	1.046533047184434e-05	1.046533047184434e-05
R_EX_but_e	0.0008022830278182	0.0008022830278182	0.0008022830278182	0.0008022830278182	0.0008022830278182	0.0008022830278182	0.0008022830278182	0.0008022830278182
R_EX_mn2_e	0.000921375322468	0.000921375322468	0.000921375322468	0.000921375322468	0.000921375322468	0.000921375322468	0.000921375322468	0.000921375322468
R_EX_mnl_e	1.087484895961067e-05	1.087484895961067e-05	1.087484895961067e-05	1.087484895961067e-05	1.087484895961067e-05	1.087484895961067e-05	1.087484895961067e-05	1.087484895961067e-05
R_EX_mobd_e	1.0936604097918576e-05	1.0936604097918576e-05	1.0936604097918576e-05	1.0936604097918576e-05	1.0936604097918576e-05	1.0936604097918576e-05	1.0936604097918576e-05	1.0936604097918576e-05
R_EX_mso3_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_n2o_e	4.430215577711269e-06	4.430215577711269e-06	4.430215577711269e-06	4.430215577711269e-06	4.430215577711269e-06	4.430215577711269e-06	4.430215577711269e-06	4.430215577711269e-06
R_EX_na1_e	4.430215577696901e-06	4.430215577696901e-06	4.430215577696901e-06	4.430215577696901e-06	4.430215577696901e-06	4.430215577696901e-06	4.430215577696901e-06	4.430215577696901e-06
R_EX_nac_e	5.499921757626286e-07	5.499921757626286e-07	5.499921757626286e-07	5.499921757626286e-07	5.499921757626286e-07	5.499921757626286e-07	5.499921757626286e-07	5.499921757626286e-07
R_EX_nh4_e	5.499921757702089e-07	5.499921757702089e-07	5.499921757702089e-07	5.499921757702089e-07	5.499921757702089e-07	5.499921757702089e-07	5.499921757702089e-07	5.499921757702089e-07
R_EX_butso3_e	2.9928601186380578e-06	2.9928601186380578e-06	2.9928601186380578e-06	2.9928601186380578e-06	2.9928601186380578e-06	2.9928601186380578e-06	2.9928601186380578e-06	2.9928601186380578e-06
R_EX_ca2_e	2.490757409277667e-06	2.490757409277667e-06	2.490757409277667e-06	2.490757409277667e-06	2.490757409277667e-06	2.490757409277667e-06	2.490757409277667e-06	2.490757409277667e-06
R_EX_cbi_e	2.519898652296505e-06	2.519898652296505e-06	2.519898652296505e-06	2.519898652296505e-06	2.519898652296505e-06	2.519898652296505e-06	2.519898652296505e-06	2.519898652296505e-06
R_EX_cytd_e	2.5461199936702822e-06	2.5461199936702822e-06	2.5461199936702822e-06	2.5461199936702822e-06	2.5461199936702822e-06	2.5461199936702822e-06	2.5461199936702822e-06	2.5461199936702822e-06
R_EX_cbl1_e	2.390771372607458e-06	2.390771372607458e-06	2.390771372607458e-06	2.390771372607458e-06	2.390771372607458e-06	2.390771372607458e-06	2.390771372607458e-06	2.390771372607458e-06
R_EX_cd2_e	2.3878425341162427e-06	2.3878425341162427e-06	2.3878425341162427e-06	2.3878425341162427e-06	2.3878425341162427e-06	2.3878425341162427e-06	2.3878425341162427e-06	2.3878425341162427e-06
R_EX_cgly_e	3.124005450030531e-06	3.124005450030531e-06	3.124005450030531e-06	3.124005450030531e-06	3.124005450030531e-06	3.124005450030531e-06	3.124005450030531e-06	3.124005450030531e-06
R_EX_ni2_e	-1.7452563318597145e-11	-1.7452563318597145e-11	-1.7452563318597145e-11	-1.7452563318597145e-11	-1.7452563318597145e-11	-1.7452563318597145e-11	-1.7452563318597145e-11	-1.7452563318597145e-11
R_EX_nmn_e	5.767727070397307e-06	5.767727070397307e-06	5.767727070397307e-06	5.767727070397307e-06	5.767727070397307e-06	5.767727070397307e-06	5.767727070397307e-06	5.767727070397307e-06
R_EX_no_e	0.0001604098316469	0.0001604098316469	0.0001604098316469	0.0001604098316469	0.0001604098316469	0.0001604098316469	0.0001604098316469	0.0001604098316469
R_EX_no2_e	3.7863525830285635e-08	3.7863525830285635e-08	3.7863525830285635e-08	3.7863525830285635e-08	3.7863525830285635e-08	3.7863525830285635e-08	3.7863525830285635e-08	3.7863525830285635e-08
R_EX_no3_e	1.0642728240622272e-05	1.0642728240622272e-05	1.0642728240622272e-05	1.0642728240622272e-05	1.0642728240622272e-05	1.0642728240622272e-05	1.0642728240622272e-05	1.0642728240622272e-05
R_EX_novbcn_e	1.0642728240621612e-05	1.0642728240621612e-05	1.0642728240621612e-05	1.0642728240621612e-05	1.0642728240621612e-05	1.0642728240621612e-05	1.0642728240621612e-05	1.0642728240621612e-05
R_EX_o16a4colipa_e	6.289002903038167e-06	6.289002903038167e-06	6.289002903038167e-06	6.289002903038167e-06	6.289002903038167e-06	6.289002903038167e-06	6.289002903038167e-06	6.289002903038167e-06
R_EX_o2_e	0.0003738061471324	0.0003738061471324	0.0003738061471324	0.0003738061471324	0.0003738061471324	0.0003738061471324	0.0003738061471324	0.0003738061471324
R_EX_o2s_e	0.0007601903000701	0.0007601903000701	0.0007601903000701	0.0007601903000701	0.0007601903000701	0.0007601903000701	0.0007601903000701	0.0007601903000701
R_EX_ocdca_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ocdcea_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_octa_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_orn_e	1.154035947310708e-05	1.154035947310708e-05	1.154035947310708e-05	1.154035947310708e-05	1.154035947310708e-05	1.154035947310708e-05	1.154035947310708e-05	1.154035947310708e-05
R_EX_orot_e	1.154035947475312e-05	1.154035947475312e-05	1.154035947475312e-05	1.154035947475312e-05	1.154035947475312e-05	1.154035947475312e-05	1.154035947475312e-05	1.154035947475312e-05
R_EX_pacald_e	0.002244184673277	0.002244184673277	0.002244184673277	0.002244184673277	0.002244184673277	0.002244184673277	0.002244184673277	0.002244184673277
R_EX_peamn_e	5.289208581462054e-06	5.289208581462054e-06	5.289208581462054e-06	5.289208581462054e-06	5.289208581462054e-06	5.289208581462054e-06	5.289208581462054e-06	5.289208581462054e-06
R_EX_phe__L_e	0.0022388954646955	0.0022388954646955	0.0022388954646955	0.0022388954646955	0.0022388954646955	0.0022388954646955	0.0022388954646955	0.0022388954646955
R_EX_pheme_e	9.180071968238737e-06	9.180071968238737e-06	9.180071968238737e-06	9.180071968238737e-06	9.180071968238737e-06	9.180071968238737e-06	9.180071968238737e-06	9.180071968238737e-06
R_EX_chol_e	9.180071967612774e-06	9.180071967612774e-06	9.180071967612774e-06	9.180071967612774e-06	9.180071967612774e-06	9.180071967612774e-06	9.180071967612774e-06	9.180071967612774e-06
R_EX_chtbs_e	0.0005031154656862	0.0005031154656862	0.0005031154656862	0.0005031154656862	0.0005031154656862	0.0005031154656862	0.0005031154656862	0.0005031154656862
R_EX_cit_e	2.934322014718242e-05	2.934322014718242e-05	2.934322014718242e-05	2.934322014718242e-05	2.934322014718242e-05	2.934322014718242e-05	2.934322014718242e-05	2.934322014718242e-05
R_EX_cl_e	2.920455826620377e-06	2.920455826620377e-06	2.920455826620377e-06	2.920455826620377e-06	2.920455826620377e-06	2.920455826620377e-06	2.920455826620377e-06	2.920455826620377e-06
R_EX_pi_e	4.821944333591151e-06	4.821944333591151e-06	4.821944333591151e-06	4.821944333591151e-06	4.821944333591151e-06	4.821944333591151e-06	4.821944333591151e-06	4.821944333591151e-06
R_EX_dad_2_e	0.0005349118774122	0.0005349118774122	0.0005349118774122	0.0005349118774122	0.0005349118774122	0.0005349118774122	0.0005349118774122	0.0005349118774122
R_EX_pnto__R_e	1.1375233097807216e-05	1.1375233097807216e-05	1.1375233097807216e-05	1.1375233097807216e-05	1.1375233097807216e-05	1.1375233097807216e-05	1.1375233097807216e-05	1.1375233097807216e-05
R_EX_ppa_e	6.763653714834126e-06	6.763653714834126e-06	6.763653714834126e-06	6.763653714834126e-06	6.763653714834126e-06	6.763653714834126e-06	6.763653714834126e-06	6.763653714834126e-06
R_EX_damp_e	6.76365371483676e-06	6.76365371483676e-06	6.76365371483676e-06	6.76365371483676e-06	6.76365371483676e-06	6.76365371483676e-06	6.76365371483676e-06	6.76365371483676e-06
R_EX_ppal_e	0.0005639464092017	0.0005639464092017	0.0005639464092017	0.0005639464092017	0.0005639464092017	0.0005639464092017	0.0005639464092017	0.0005639464092017
R_EX_dca_e	0.0005639464092	0.0005639464092	0.0005639464092	0.0005639464092	0.0005639464092	0.0005639464092	0.0005639464092	0.0005639464092
R_EX_pppn_e	7.299119060709461e-05	7.299119060709461e-05	7.299119060709461e-05	7.299119060709461e-05	7.299119060709461e-05	7.299119060709461e-05	7.299119060709461e-05	7.299119060709461e-05
R_EX_ppt_e	1.0232850241644255e-06	1.0232850241644255e-06	1.0232850241644255e-06	1.0232850241644255e-06	1.0232850241644255e-06	1.0232850241644255e-06	1.0232850241644255e-06	1.0232850241644255e-06
R_EX_dcmp_e	1.2679850902836666e-06	1.2679850902836666e-06	1.2679850902836666e-06	1.2679850902836666e-06	1.2679850902836666e-06	1.2679850902836666e-06	1.2679850902836666e-06	1.2679850902836666e-06
R_EX_pro__L_e	4.593924057435041e-05	4.593924057435041e-05	4.593924057435041e-05	4.593924057435041e-05	4.593924057435041e-05	4.593924057435041e-05	4.593924057435041e-05	4.593924057435041e-05
R_EX_dcyt_e	0.002879446998201	0.002879446998201	0.002879446998201	0.002879446998201	0.002879446998201	0.002879446998201	0.002879446998201	0.002879446998201
R_EX_progly_e	0.005123631671478	0.005123631671478	0.005123631671478	0.005123631671478	0.005123631671478	0.005123631671478	0.005123631671478	0.005123631671478
R_EX_psclys_e	9.817449962822076e-06	9.817449962822076e-06	9.817449962822076e-06	9.817449962822076e-06	9.817449962822076e-06	9.817449962822076e-06	9.817449962822076e-06	9.817449962822076e-06
R_EX_ddca_e	3.1188524007552256e-06	3.1188524007552256e-06	3.1188524007552256e-06	3.1188524007552256e-06	3.1188524007552256e-06	3.1188524007552256e-06	3.1188524007552256e-06	3.1188524007552256e-06
R_EX_pser__L_e	5.354264734227772e-06	5.354264734227772e-06	5.354264734227772e-06	5.354264734227772e-06	5.354264734227772e-06	5.354264734227772e-06	5.354264734227772e-06	5.354264734227772e-06
R_EX_ptrc_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_dgmp_e	1.041147699124756e-05	1.041147699124756e-05	1.041147699124756e-05	1.041147699124756e-05	1.041147699124756e-05	1.041147699124756e-05	1.041147699124756e-05	1.041147699124756e-05
R_EX_dgsn_e	1.041147699203094e-05	1.041147699203094e-05	1.041147699203094e-05	1.041147699203094e-05	1.041147699203094e-05	1.041147699203094e-05	1.041147699203094e-05	1.041147699203094e-05
R_EX_val__L_e	6.0441963465953606e-06	6.0441963465953606e-06	6.0441963465953606e-06	6.0441963465953606e-06	6.0441963465953606e-06	6.0441963465953606e-06	6.0441963465953606e-06	6.0441963465953606e-06
R_EX_xan_e	6.044196346081292e-06	6.044196346081292e-06	6.044196346081292e-06	6.044196346081292e-06	6.044196346081292e-06	6.044196346081292e-06	6.044196346081292e-06	6.044196346081292e-06
R_EX_dha_e	4.162342832423953e-06	4.162342832423953e-06	4.162342832423953e-06	4.162342832423953e-06	4.162342832423953e-06	4.162342832423953e-06	4.162342832423953e-06	4.162342832423953e-06
R_EX_xmp_e	2.042301007150355e-06	2.042301007150355e-06	2.042301007150355e-06	2.042301007150355e-06	2.042301007150355e-06	2.042301007150355e-06	2.042301007150355e-06	2.042301007150355e-06
R_EX_dimp_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_din_e	2.120041825271384e-06	2.120041825271384e-06	2.120041825271384e-06	2.120041825271384e-06	2.120041825271384e-06	2.120041825271384e-06	2.120041825271384e-06	2.120041825271384e-06
R_EX_xtsn_e	1.0411476991240731e-05	1.0411476991240731e-05	1.0411476991240731e-05	1.0411476991240731e-05	1.0411476991240731e-05	1.0411476991240731e-05	1.0411476991240731e-05	1.0411476991240731e-05
R_EX_pydam_e	1.041147699216405e-05	1.041147699216405e-05	1.041147699216405e-05	1.041147699216405e-05	1.041147699216405e-05	1.041147699216405e-05	1.041147699216405e-05	1.041147699216405e-05
R_EX_xyl__D_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_xylu__L_e	8.762076154074849e-06	8.762076154074849e-06	8.762076154074849e-06	8.762076154074849e-06	8.762076154074849e-06	8.762076154074849e-06	8.762076154074849e-06	8.762076154074849e-06
R_EX_zn2_e	8.762076155106913e-06	8.762076155106913e-06	8.762076155106913e-06	8.762076155106913e-06	8.762076155106913e-06	8.762076155106913e-06	8.762076155106913e-06	8.762076155106913e-06
R_12DGR120tipp	4.175049490345764e-06	4.175049490345764e-06	4.175049490345764e-06	4.175049490345764e-06	4.175049490345764e-06	4.175049490345764e-06	4.175049490345764e-06	4.175049490345764e-06
R_12DGR140tipp	2.0400290017259102e-06	2.0400290017259102e-06	2.0400290017259102e-06	2.0400290017259102e-06	2.0400290017259102e-06	2.0400290017259102e-06	2.0400290017259102e-06	2.0400290017259102e-06
R_12DGR141tipp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_12DGR160tipp	2.135020488624325e-06	2.135020488624325e-06	2.135020488624325e-06	2.135020488624325e-06	2.135020488624325e-06	2.135020488624325e-06	2.135020488624325e-06	2.135020488624325e-06
R_12DGR161tipp	3.6914116761252096e-06	3.6914116761252096e-06	3.6914116761252096e-06	3.6914116761252096e-06	3.6914116761252096e-06	3.6914116761252096e-06	3.6914116761252096e-06	3.6914116761252096e-06
R_12DGR180tipp	3.6914116761294566e-06	3.6914116761294566e-06	3.6914116761294566e-06	3.6914116761294566e-06	3.6914116761294566e-06	3.6914116761294566e-06	3.6914116761294566e-06	3.6914116761294566e-06
R_EX_pydx_e	1.3801217936400594e-05	1.3801217936400594e-05	1.3801217936400594e-05	1.3801217936400594e-05	1.3801217936400594e-05	1.3801217936400594e-05	1.3801217936400594e-05	1.3801217936400594e-05
R_EX_pydxn_e	1.3801217937190678e-05	1.3801217937190678e-05	1.3801217937190678e-05	1.3801217937190678e-05	1.3801217937190678e-05	1.3801217937190678e-05	1.3801217937190678e-05	1.3801217937190678e-05
R_EX_pyr_e	4.1996556183356295e-06	4.1996556183356295e-06	4.1996556183356295e-06	4.1996556183356295e-06	4.1996556183356295e-06	4.1996556183356295e-06	4.1996556183356295e-06	4.1996556183356295e-06
R_EX_quin_e	2.0513285744341224e-06	2.0513285744341224e-06	2.0513285744341224e-06	2.0513285744341224e-06	2.0513285744341224e-06	2.0513285744341224e-06	2.0513285744341224e-06	2.0513285744341224e-06
R_EX_r5p_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_rfamp_e	2.14832704389814e-06	2.14832704389814e-06	2.14832704389814e-06	2.14832704389814e-06	2.14832704389814e-06	2.14832704389814e-06	2.14832704389814e-06	2.14832704389814e-06
R_EX_rib__D_e	8.75552679981453e-06	8.75552679981453e-06	8.75552679981453e-06	8.75552679981453e-06	8.75552679981453e-06	8.75552679981453e-06	8.75552679981453e-06	8.75552679981453e-06
R_EX_rmn_e	8.755526798350073e-06	8.755526798350073e-06	8.755526798350073e-06	8.755526798350073e-06	8.755526798350073e-06	8.755526798350073e-06	8.755526798350073e-06	8.755526798350073e-06
R_EX_sbt__D_e	0.0005726938862951	0.0005726938862951	0.0005726938862951	0.0005726938862951	0.0005726938862951	0.0005726938862951	0.0005726938862951	0.0005726938862951
R_EX_sel_e	0.0005726938862979	0.0005726938862979	0.0005726938862979	0.0005726938862979	0.0005726938862979	0.0005726938862979	0.0005726938862979	0.0005726938862979
R_EX_ser__D_e	5.981211171095974e-06	5.981211171095974e-06	5.981211171095974e-06	5.981211171095974e-06	5.981211171095974e-06	5.981211171095974e-06	5.981211171095974e-06	5.981211171095974e-06
R_EX_ser__L_e	0.0005579651980208	0.0005579651980208	0.0005579651980208	0.0005579651980208	0.0005579651980208	0.0005579651980208	0.0005579651980208	0.0005579651980208
R_EX_skm_e	2.992756558823873e-06	2.992756558823873e-06	2.992756558823873e-06	2.992756558823873e-06	2.992756558823873e-06	2.992756558823873e-06	2.992756558823873e-06	2.992756558823873e-06
R_12DGR181tipp	2.1100111145168057e-06	2.1100111145168057e-06	2.1100111145168057e-06	2.1100111145168057e-06	2.1100111145168057e-06	2.1100111145168057e-06	2.1100111145168057e-06	2.1100111145168057e-06
R_12PPDRtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_12PPDRtpp	8.827454443010026e-07	8.827454443010026e-07	8.827454443010026e-07	8.827454443010026e-07	8.827454443010026e-07	8.827454443010026e-07	8.827454443010026e-07	8.827454443010026e-07
R_EX_dms_e	1.8115117270650844e-05	1.8115117270650844e-05	1.8115117270650844e-05	1.8115117270650844e-05	1.8115117270650844e-05	1.8115117270650844e-05	1.8115117270650844e-05	1.8115117270650844e-05
R_12PPDStex	1.811511727065055e-05	1.811511727065055e-05	1.811511727065055e-05	1.811511727065055e-05	1.811511727065055e-05	1.811511727065055e-05	1.811511727065055e-05	1.811511727065055e-05
