Reaction	Glycerol	Succinate	Acetate	Fructose	Galactose	Gluconate	Glucose	Pyruvate
R_DM_oxam_c	5.792609238718289e-05	0.0002006976103431	0.0001600611091463	8.254915496423976e-05	-1.803415213326663e-05	0.0002103739494677	7.574862941671061e-05	0.0001659905591362
R_EX_glc__D_e	-9.564876337320612e-06	-1.6084057727898024e-05	-1.3822704589158467e-05	-1.3468654714272782e-05	-1.637380566340012e-05	-1.21187257067149e-05	-0.0082230123789622	-1.41899134759015e-05
R_EX_glcn_e	-9.547902241992029e-06	-1.3760687275352134e-05	-1.3949120691714126e-05	-1.3675109231287744e-05	-1.5004556391285769e-05	-0.0094022244200707	-1.2283255335786215e-05	-1.4533674397701888e-05
R_BIOMASS_Ec_iJO1366_WT_53p95M	-1.2305276786666994e-05	-1.7786633757292375e-05	-1.574432663221886e-05	-1.751184618094278e-05	-2.0194444156920143e-05	-2.141698013110593e-05	-1.7584764550988593e-05	-1.5802874781398075e-05
R_EX_glcr_e	-8.238368872305944e-06	-1.129060511041273e-05	-1.1681712951414355e-05	-1.2904534790734516e-05	-1.3545718949962316e-05	-6.457219424613683e-06	-1.0930472697723824e-05	-1.1140271438256212e-05
R_EX_colipap_e	-2.843626041305309e-07	9.478227037789636e-07	-8.300624916875525e-07	-6.698470457424502e-07	1.7539894728462223e-06	1.0251611352190657e-06	1.8086860899097663e-06	5.466392055370617e-07
R_EX_glcur_e	-7.021758569596267e-06	-1.178351542039152e-05	-1.0625660801394984e-05	-9.52548486052414e-06	-1.3638683788304337e-05	-8.966792064762982e-06	-8.104157663343519e-06	-1.211090620900848e-05
R_EX_glcur1p_e	-1.0060923898524045e-05	-1.0500134795689675e-05	-1.1583312483132602e-05	-1.2955243613766349e-05	-1.3277355673358312e-05	-1.3627299929330326e-05	-1.190356698155185e-05	-1.04150106158046e-05
R_BIOMASS_Ec_iJO1366_core_53p95M	-1.2700343401509782e-05	-1.8497695036036783e-05	-1.6063883535743386e-05	-1.824849000700381e-05	-2.118325583951998e-05	-2.336809754468704e-05	-1.6702629909790026e-05	-1.6569313115726408e-05
R_EX_12ppd__R_e	3.0972003992575755e-05	-2.241052396370425e-06	4.161668832780288e-06	4.5277533557684925e-05	3.156633733908984e-05	2.0441944686955428e-05	1.9692232276308973e-05	-1.5446399515392063e-06
R_EX_gln__L_e	-9.704004265745367e-06	-1.2380951310838931e-05	-1.3447816680029149e-05	-1.5751503752585824e-05	-1.626557129370557e-05	-1.8633102857327194e-05	-1.4491961606928984e-05	-1.1917446560592428e-05
R_EX_cpgn_e	5.518859045996734e-06	8.234254136379409e-06	6.640466219212144e-06	8.93652583873879e-06	1.0405465951108997e-05	1.135717121080799e-05	9.601872337284697e-06	7.652355695599494e-06
R_EX_glu__L_e	-1.0026289177031047e-05	-1.378170658774793e-05	-1.364718297105961e-05	-1.5512582043689623e-05	-1.7602940621197558e-05	-1.9273725683581328e-05	-1.4807365320478464e-05	-1.2542071539318126e-05
R_EX_gly_e	7.231960410808465e-05	0.0001917113648191	6.060271921109728e-05	5.3229615803471e-05	7.31482319928472e-05	0.0010553878537606	0.0004769386487428	8.380081224974521e-05
R_EX_glyald_e	-9.656084345110217e-06	-1.487074192819577e-05	-1.2647883978005178e-05	-1.1713422015728028e-05	-1.5282531965229513e-05	-1.6042819661739893e-05	-1.0733867908150446e-05	-1.3089823703013817e-05
R_EX_glyb_e	-8.031737713653044e-18	-1.2273798915503882e-16	-2.149391079653204e-17	9.703971343344477e-17	3.3436094605609405e-17	4.355969311224567e-17	-4.295372491831632e-17	-1.7690195716438602e-17
R_EX_glyc_e	-0.008949052796778	-1.5329454945134894e-05	-1.2346399849742983e-05	-6.173389608560809e-06	-1.345237611687992e-05	-1.4175863702071684e-05	-7.134423135494069e-06	-1.3157090664627256e-05
R_EX_12ppd__S_e	-1.4312325256094227e-06	-1.4326922902992675e-05	-1.2338384367501688e-05	9.092455256306468e-06	-1.1638841497154936e-05	6.7226731727232e-06	6.3020533013354844e-06	-1.3116826886763904e-05
R_EX_14glucan_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_cpgn_un_e	-5.518859046011735e-06	-8.23425413627095e-06	-6.640466219236551e-06	-8.936525838711408e-06	-1.0405465951048996e-05	-1.1357171210774602e-05	-9.601872337350938e-06	-7.65235569554019e-06
R_EX_15dap_e	6.494010963957864e-06	-8.327593351430523e-06	-3.609451883886247e-06	-4.213751548725286e-06	-4.327771535720438e-06	-3.72620243107051e-06	-1.8475151407165329e-06	-7.08394376564709e-06
R_EX_glyc__R_e	9.384483806234028e-06	4.670023344683656e-07	-4.975447159348087e-06	-3.8251499588318205e-07	1.6849263429499027e-05	3.330915032998473e-05	2.9378035736173792e-06	-5.267817813560002e-06
R_EX_glyc2p_e	-7.992806824408733e-06	-1.218793704285874e-05	-1.104541741288366e-05	-1.0612181851797233e-05	-1.2135318026983224e-05	-1.3419105980351244e-05	-9.819587119753333e-06	-1.1701662882183892e-05
R_EX_23camp_e	-1.131974302101117e-05	-1.5958434099656607e-05	-1.4254845313859737e-05	-1.648153362976565e-05	-1.809167570421533e-05	-2.1240682139275163e-05	-1.6230027902581808e-05	-1.3916449821584027e-05
R_EX_23ccmp_e	-1.0944485604850338e-05	-1.4238821250404168e-05	-1.224245285829619e-05	-1.4915198024525433e-05	-1.2868780071762073e-05	-1.86686155619526e-05	-1.4599882432716994e-05	-1.2722724584864773e-05
R_EX_23cgmp_e	-9.626370057572483e-06	-1.1568998020627558e-05	-1.3185008663109387e-05	-1.3955761011982527e-05	-1.356251122655104e-05	-1.724045415063758e-05	-1.3885601798209146e-05	-9.996285663161182e-06
R_EX_23cump_e	-9.77293723933857e-06	-9.580179988267474e-06	-9.028628042724422e-06	-6.352828984193792e-06	-1.733057475031128e-05	-1.1174610219653457e-05	-1.0563042929048776e-05	-6.662488042398738e-06
R_EX_23dappa_e	-1.7530426708586369e-06	1.4588181048639608e-06	-2.1345172231385746e-06	-4.766697862888853e-06	-2.425544573527223e-06	-7.114083432939165e-06	-5.458238824089807e-06	4.01921235230287e-07
R_EX_26dap__M_e	9.992291209348956e-06	1.6077462371072848e-05	1.3710026594005465e-05	1.5607472970091597e-05	1.776113957773338e-05	1.9231617480600152e-05	1.4676136254767206e-05	1.4503598546098356e-05
R_EX_glyc3p_e	-1.1296557265102922e-05	-1.4842566190986684e-05	-1.3332806903703378e-05	-1.4322777127986577e-05	-1.6524770208037112e-05	-1.853449684431156e-05	-1.4238900103087332e-05	-1.3989086336719144e-05
R_EX_glyclt_e	0.0024193026295384	0.0008334100393992	-3.91004027722615e-06	0.0031078907445234	0.0006624445922779	0.0043916897371121	0.0037410924864004	0.0008178047868354
R_EX_gmp_e	-1.1313947429148323e-05	-1.5468319101968487e-05	-1.4474590923342284e-05	-1.608689813049457e-05	-1.8652264909257986e-05	-2.0726313572704604e-05	-1.6018870117599437e-05	-1.4000160378013898e-05
R_EX_gsn_e	-1.1569036578615058e-05	-1.6273226733921146e-05	-1.4688666220727636e-05	-1.6434683093349794e-05	-1.9064467252178144e-05	-2.116157753978254e-05	-1.61509785101564e-05	-1.4492558459859416e-05
R_EX_gthox_e	9.985546759420552e-18	-1.2546296955579164e-16	-4.737692681141144e-17	1.1761176213598576e-16	-2.489778032219339e-17	5.689241394920288e-17	2.882967033284321e-17	8.211686267338183e-18
R_EX_gthrd_e	-1.1887814087474864e-05	-1.6888626678705685e-05	-1.5080025537056602e-05	-1.710316121347701e-05	-1.9303660371211257e-05	-2.114846024820177e-05	-1.6058873312097925e-05	-1.5290584939751124e-05
R_EX_gtp_e	-3.923110692996989e-07	3.034592445050964e-07	-9.444923041908776e-07	2.4433967414586223e-06	2.3385235934481317e-06	8.256817490896457e-07	4.335313219654571e-06	6.080654035740082e-07
R_EX_gua_e	1.0362100347996195e-06	1.3230134076343984e-05	-9.039529789770592e-06	-1.3736867123717672e-05	-1.063338216362332e-05	1.9488046284250443e-05	-5.316429912865114e-06	1.2039325826025616e-05
R_EX_h_e	0.0096707999441614	-0.0005024548029679	0.0007688711738745	0.0111102688662357	0.0085023552443344	0.0104417974309594	0.0123808210986985	0.002017352669812
R_EX_h2_e	2.882918011237036e-05	1.4757332426329984e-05	1.893467789532672e-05	3.8082223472749785e-05	3.3681568987869494e-05	4.354302343065416e-05	3.239114445910124e-05	7.73532638350095e-06
R_EX_h2o_e	0.0125584537585737	0.005438153487353	0.0072866387329224	0.0089284188470444	0.007034396255089	0.0091478344008062	0.0086222458519253	0.0048075020887722
R_EX_h2o2_e	7.107029322371534e-06	-7.557024176336157e-07	4.548349831213754e-06	1.1007214929278862e-05	2.4888097237812062e-06	3.0366884495971637e-05	7.101244275316098e-06	-3.370352355166067e-06
R_EX_h2s_e	3.543864097284532e-05	3.229412846654917e-05	4.864682552793392e-05	5.459088902473936e-05	5.501926070261806e-05	6.1107022606983e-05	8.486763857214874e-05	2.7368139171985344e-05
R_EX_hacolipa_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_halipa_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_hdca_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_hdcea_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_hg2_e	4.811270666054422e-17	-1.12991852870308e-16	-4.854668805608749e-17	1.2383262769735215e-16	5.850820224014803e-17	9.351432787541072e-17	2.4130468567219722e-17	-2.0328962882693534e-17
R_EX_his__L_e	1.870458810684682e-06	1.314343666264992e-05	-5.059131893219386e-06	-2.0082512192313434e-06	6.096255714531206e-06	6.265568572904476e-06	2.490234446032915e-06	2.460946502561666e-06
R_EX_2ddglcn_e	-4.231582239413421e-06	-7.143046979174231e-06	-9.518776359388851e-06	-9.483711974705052e-06	-3.356302239693939e-07	-4.884012041525205e-06	-7.408878158150843e-06	-1.224283227122487e-05
R_EX_34dhpac_e	3.805760012610929e-07	-2.803420050027773e-07	-1.90186607418583e-07	3.047612279976352e-06	-1.6868084920491872e-06	3.930921986936271e-06	6.227264991021166e-07	-1.9365304042083893e-06
R_EX_3amp_e	-1.1737155978621188e-05	-1.6551090674014153e-05	-1.4827253953631137e-05	-1.6940105435678946e-05	-1.910566740690933e-05	-2.159580334561216e-05	-1.643932487556013e-05	-1.4895809542052851e-05
R_EX_3cmp_e	-1.176078064109834e-05	-1.6152250818785033e-05	-1.4090605712466008e-05	-1.584163476271586e-05	-1.7601100257856372e-05	-2.049315856957659e-05	-1.5801866297543595e-05	-1.4407357569466784e-05
R_EX_3gmp_e	-1.1116019291658487e-05	-1.4696399929257862e-05	-1.419111070764556e-05	-1.572897309629518e-05	-1.832926961511979e-05	-2.0249979822513e-05	-1.5897871452077767e-05	-1.347941501541252e-05
R_EX_3hcinnm_e	-3.1197281160252707e-06	-1.1294386087966212e-06	-1.0792288698447343e-06	-5.678794277024748e-07	2.3760347781752384e-06	2.194454190130577e-06	2.9391603408823604e-06	3.830088783647738e-07
R_EX_3hpp_e	0.0002399320509242	-4.576425296430431e-06	5.534153042356072e-06	6.181809435411501e-05	4.29363908719956e-05	0.0001314408452938	0.00021749310553	-5.461195099740719e-06
R_EX_3hpppn_e	1.0860546676141608e-06	7.694209758802105e-06	6.29278389833295e-06	9.463770058855309e-06	1.0347073068521083e-05	1.2961211957473728e-05	1.0240974152472008e-05	5.456990815246421e-06
R_EX_hom__L_e	-1.0816111455166108e-05	-1.6086510570642237e-05	-1.3753720363296336e-05	-1.6015935408373296e-05	-1.7548813666049517e-05	-2.011942602162173e-05	-1.519665132883914e-05	-1.4347737928426663e-05
R_EX_hxa_e	0.0010244728865272	0.0002065894585061	0.0001489813103352	0.0020257139380483	0.0012207547328977	0.001613533205296	0.0019659473492798	0.0001734399021767
R_EX_hxan_e	-1.1130671434291016e-05	1.387539601651834e-05	2.9698041637602225e-07	-1.6724599148546946e-05	-1.802601626987617e-05	4.162966263768041e-05	7.4702082745288385e-06	1.590443233727451e-05
R_EX_idon__L_e	3.740305839262639e-06	-1.1721232945584612e-05	-1.4081584198438935e-05	2.37861507953589e-05	1.8057657743750124e-05	0.0006251948060312	2.900116171673335e-05	-4.730868162211531e-06
R_EX_3ump_e	-1.0237220554523818e-05	-1.032174286970553e-05	-1.3030326519779665e-05	-1.1783877197654318e-05	-1.3349450397594694e-05	-1.61769650683711e-05	-1.248115614749984e-05	-1.212492748956854e-05
R_EX_4abut_e	-1.0788338031423449e-05	-1.4906895351267834e-05	-1.4206841706695917e-05	-1.5763889588964085e-05	-1.8295739202157035e-05	-1.923979003898834e-05	-1.4304558853921143e-05	-1.4827413150537706e-05
R_EX_4hoxpacd_e	3.805760013175803e-07	-2.803420050355082e-07	-1.901866072926714e-07	3.047612279751692e-06	-1.6868084919074117e-06	3.930921986864445e-06	6.227264991958147e-07	-1.936530404191598e-06
R_EX_5dglcn_e	-4.642086403153152e-06	-2.117198551214368e-06	-1.3795139922038233e-05	-2.3388889006575463e-06	-8.102286246543241e-07	2.3852004238611664e-05	6.806187664694101e-06	4.322757391091779e-06
R_EX_5mtr_e	-5.355250181148397e-06	-6.03335347676244e-06	-9.84092745996685e-06	-6.436591334653287e-06	-1.1068031630347794e-05	-7.48952851660068e-06	-4.146115352978757e-06	-9.688289668361664e-06
R_EX_LalaDglu_e	-1.1813792716690504e-05	-1.687565016471911e-05	-1.4921278345363144e-05	-1.7034355570720027e-05	-1.905114986189773e-05	-2.1192900484379848e-05	-1.621945837400442e-05	-1.5257240632944094e-05
R_EX_ile__L_e	-1.9419310216827778e-06	-3.4574503723339693e-06	-2.6531069361061623e-06	-3.5059367302761368e-06	-4.816498013385611e-06	-5.453869279957339e-06	-3.821550251212765e-06	-3.089692958685468e-06
R_EX_imp_e	-1.1220825561973088e-05	-1.5794423312073757e-05	-1.461473977448539e-05	-1.650207229350814e-05	-1.814193915746689e-05	-2.0585134581494857e-05	-1.5933676518285878e-05	-1.4378472554539584e-05
R_EX_indole_e	3.992330882684124e-06	4.734680522148459e-07	5.741251018688808e-06	1.050223823804616e-05	6.1218238068868026e-06	7.3366431043724335e-06	1.0362023415175594e-05	1.9554091960326123e-06
R_EX_inost_e	1.1518744629178867e-05	1.5222911643537598e-05	1.3528646253745432e-05	1.4717849093922095e-05	1.551098070633552e-05	1.829061073408271e-05	1.3824345955794075e-05	1.3791826916186631e-05
R_EX_ins_e	-1.1383462792925026e-05	-1.6331644902213205e-05	-1.4734473773182888e-05	-1.6633122719757606e-05	-1.86882128280398e-05	-2.087333562388052e-05	-1.6017251408856592e-05	-1.4712375063678865e-05
R_EX_isetac_e	4.450472937925503e-06	1.973294696695596e-06	-2.7788508779649147e-06	1.0989947410163783e-05	5.2392742320878244e-08	1.451471417856157e-05	1.2912528608867364e-05	7.694913062437184e-08
R_EX_k_e	4.763984976108564e-06	6.913420609640317e-06	6.059121631695266e-06	6.813752227387195e-06	7.884729593732754e-06	8.538208106204787e-06	6.525551369559231e-06	6.168649752948032e-06
R_EX_LalaDgluMdap_e	-1.0620719226050344e-05	-1.314438566004605e-05	-1.282455875222296e-05	-1.508377426070791e-05	-1.5737296283613426e-05	-1.940072824440762e-05	-1.536272744107441e-05	-1.041988088494886e-05
R_EX_LalaDgluMdapDala_e	-1.201893730751906e-05	-1.687166894635399e-05	-1.49374249635302e-05	-1.7142492666300466e-05	-1.9194678182654264e-05	-2.1517853746637345e-05	-1.6427795598481085e-05	-1.5068139836938424e-05
R_EX_LalaLglu_e	-1.1838674484661711e-05	-1.6909604000608823e-05	-1.4937087940008888e-05	-1.7061543327482795e-05	-1.9153554870744557e-05	-2.134878412432672e-05	-1.628371299837143e-05	-1.5221563122716536e-05
R_EX_kdo2lipid4_e	-1.016672315400124e-05	-1.4041752091673458e-05	-6.513899675531036e-06	-1.6130215873296323e-05	-1.860776150604742e-05	-1.930936426670857e-05	-1.5555965717271727e-05	-1.2479516453225233e-05
R_EX_ac_e	0.0011349785004093	0.0014908006424087	-0.004416657103834	0.0018972545290126	0.0009044377102758	0.0058325300949266	0.004249398455522	0.0015176961772849
R_EX_crn_e	-3.417698566431727e-07	-5.293631386590466e-07	-3.953088980914301e-07	-5.180041154371367e-07	-6.31994867171254e-07	-6.619394807537115e-07	-4.569123580881331e-07	-4.624241618048825e-07
R_EX_acac_e	-9.166776824014462e-06	-1.1512403151438048e-05	-1.2093277805276276e-05	-1.3762079410230854e-05	-1.4779606669791038e-05	-1.0848291012716568e-05	-8.819154791636423e-06	-1.1140026136218115e-05
R_EX_acald_e	-2.4747091676709874e-06	-7.558466423840906e-06	-1.0701903288498571e-05	-6.051953763523329e-06	-1.2301768380426956e-05	6.032430327004405e-06	1.1418830306063313e-05	-7.059401475030597e-06
R_EX_lac__D_e	-6.885448670913018e-06	0.0001758207848392	0.0001369310266399	0.001737456224078	0.0018889718260244	0.0027047518688361	0.001679506038651	4.912846294648763e-05
R_EX_lac__L_e	3.035867011594664e-05	4.574918655988459e-05	2.133372833870589e-05	1.7709360175213333e-05	6.115283197060016e-05	2.6407525011444034e-05	1.2233793748670386e-05	1.813069875833358e-05
R_EX_crn__D_e	3.417698567516436e-07	5.293631387123888e-07	3.953088982174204e-07	5.180041153693187e-07	6.319948671096233e-07	6.619394808828448e-07	4.569123578869904e-07	4.6242416198853074e-07
R_EX_lcts_e	-1.0386892660533326e-05	-1.6240931955360977e-05	-1.3246921338766996e-05	-1.4918567159551364e-05	-1.5529959447663892e-05	-1.9120655875323165e-05	-1.2997895360194912e-05	-1.4439754624421163e-05
R_EX_acgal_e	1.623158393352302e-05	1.3387403368088784e-05	1.5276558754551034e-05	2.007776087718456e-05	1.6610714711010154e-05	2.2931970659623697e-05	1.9209266973901027e-05	1.1323171887973982e-05
R_EX_acgal1p_e	-6.7885117225539005e-06	-3.628923314278096e-06	-5.862555526011237e-06	-7.469406874461312e-06	-1.1749388386633918e-05	-1.266327151913774e-05	-8.602040844285553e-06	-3.7108228289105146e-06
R_EX_acgam_e	-5.593997125545348e-06	-1.0219873753697316e-05	-1.459680972429833e-05	-4.070050005495831e-06	-1.5500838964327057e-05	-1.836502711310406e-05	-1.246289053600963e-05	-1.0203659642380734e-05
R_EX_leu__L_e	4.816019812834158e-05	5.084360143095924e-05	5.983142255920828e-05	5.077749195908938e-05	0.0001069331971849	8.180170349533258e-05	7.079387477118084e-05	4.916738426258053e-05
R_EX_csn_e	-1.1838525309993234e-05	-1.5494985336265126e-05	-1.1897598032884154e-05	-1.5435443810759265e-05	-1.2027695087775964e-05	-2.0261230018833592e-05	-1.5641106507452887e-05	-1.2320663613115093e-05
R_EX_acgam1p_e	-3.96425465148753e-06	-1.5729740105548703e-05	-1.327333412421853e-05	-1.0218946374133172e-06	-1.3581075973403512e-05	-1.4584102752811493e-05	-7.777427275746357e-06	-1.7670017916991912e-06
R_EX_acmana_e	-6.95765765989082e-06	-9.389966790998316e-06	-9.9184852709205e-06	-8.115286140159067e-06	-6.632417051747999e-06	-6.9790444952584295e-06	-8.562022859780318e-06	-3.762230702741781e-06
R_EX_acmum_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_lipa_e	3.986572862836917e-06	3.547171459172998e-06	7.652055420833669e-06	4.34969762087571e-06	9.348878420920748e-07	4.734979925554886e-06	2.604708192857242e-07	4.22102027778092e-06
R_EX_cu_e	1.79246398906486e-05	2.9764466231261468e-05	3.1705259130925765e-05	5.789280886046729e-06	1.8739190677405283e-05	1.4628130570623788e-05	-3.3186080855807117e-06	2.514689737310539e-05
R_EX_lipa_cold_e	1.3426001718203808e-05	1.9718863014718204e-05	7.366689917107458e-06	2.6051611716903485e-05	2.781805976968299e-05	2.5309333960440876e-05	2.6939294630151552e-05	1.6244922303408548e-05
R_EX_acnam_e	-9.268186691902677e-06	-1.025850730008532e-05	-1.1861064980292996e-05	-1.2991614421302812e-05	-1.3072930978968732e-05	-1.3148705611944455e-05	-1.192496891037594e-05	-9.93169240497436e-06
R_EX_acolipa_e	-2.5705184043225087e-06	-5.421954134730154e-06	-4.262620303825334e-06	-4.468188392727004e-06	-5.002271363930549e-06	-5.2264861151655945e-06	-4.054655519165676e-06	-3.91866591995701e-06
R_EX_cu2_e	-1.7907341590708142e-05	-2.9739363174053745e-05	-3.1683258161216594e-05	-5.764539722370645e-06	-1.8710560693857136e-05	-1.4597127545107162e-05	3.3423023813768105e-06	-2.5124498592348898e-05
R_EX_acser_e	-8.276956376451491e-06	-1.2753705336140814e-05	-1.1695311247961268e-05	-1.3288473174851864e-05	-1.2678476546952532e-05	-1.2814473264022094e-05	-1.0846299504721877e-05	-9.799187658927564e-06
R_EX_ade_e	-6.79046401718502e-06	-1.5979621121102411e-06	-1.401220898213761e-05	-1.371565001329287e-05	-1.341737069001991e-05	-1.1425664518008928e-05	-1.3217877593569247e-05	-1.2880080409858082e-06
R_EX_adn_e	-1.188191727419294e-05	-1.6920097239967466e-05	-1.5030825106341214e-05	-1.712809427397553e-05	-1.951617770740423e-05	-2.1907289360549423e-05	-1.658460577653586e-05	-1.5153295897010657e-05
R_EX_adocbl_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ag_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_lipoate_e	1.0457163226077404e-05	1.5927050863613145e-05	1.3315194021552095e-05	1.6329949325108435e-05	1.7813315851898957e-05	2.004226185161813e-05	1.553385822954515e-05	1.4662230696529582e-05
R_EX_lys__L_e	2.1518806415756413e-05	4.463180866111748e-05	3.835649774710116e-05	3.913363494583146e-05	4.629702806503367e-05	5.231001078374187e-05	3.474064341081369e-05	3.710788000630024e-05
R_EX_lyx__L_e	-7.193350159866498e-06	-1.2857128856503429e-05	-1.166945174653042e-05	-9.093207997660962e-06	-1.2126647528041786e-05	-1.2153527936893428e-05	-7.733713068719823e-06	-1.190889010601768e-05
R_EX_mal__D_e	1.4520098140859612e-06	1.388115832111833e-07	-3.2894071030387614e-08	7.354393514452261e-06	7.1581578699735685e-06	1.3553356587398254e-05	9.315625699554248e-06	6.6199735512884745e-06
R_EX_agm_e	-1.1445896820887878e-05	-1.6157119941321274e-05	-1.4808289934497436e-05	-1.6354949520636518e-05	-1.8761519441506283e-05	-2.0403987125959015e-05	-1.5440387088215883e-05	-1.486356808395882e-05
R_EX_akg_e	-8.829137483496482e-06	-7.039794776506425e-06	-1.2994276524169242e-05	-1.3924620537043627e-05	-1.6617076789311706e-05	-1.260906325397113e-05	-1.07854327896064e-05	-1.01526324355919e-05
R_EX_cyan_e	1.1941877163102545e-06	-1.8587506854007656e-06	-2.4325152512882304e-06	3.696405374988514e-06	1.8561090749818727e-06	5.1313350579780926e-06	5.957156957994375e-06	-4.402221074533399e-06
R_EX_ala_B_e	-4.04592283704704e-06	-7.326912887817264e-06	-5.293711095838679e-06	-7.668594782175877e-06	-4.917329268389884e-06	-6.48651820315728e-06	-3.491233557519248e-06	-8.175001907549267e-06
R_EX_ala__D_e	-9.982689062862208e-06	-1.5335833765958257e-05	-1.2690006195842596e-05	-1.4335332199246016e-05	-1.698982252267275e-05	-1.8557322003582746e-05	-1.4557006718349004e-05	-1.282096390313823e-05
R_EX_ala__L_e	-7.922809631833727e-06	-1.161218745438326e-05	-1.0417705258456434e-05	-1.30107220424426e-05	-9.808592162144537e-06	-1.491303303247122e-05	-1.3389353428054176e-05	-1.05676864649154e-05
R_EX_alaala_e	-1.1772999622629538e-05	-1.7019293583674103e-05	-1.4763289509825915e-05	-1.6884756764738138e-05	-1.897487353727666e-05	-2.1195526647401117e-05	-1.621103988242515e-05	-1.5285518679539772e-05
R_EX_all__D_e	9.378223286550304e-07	3.34672823110218e-06	-4.450255170131429e-06	8.870011535790797e-06	5.96293042576287e-06	5.8906303239336725e-06	1.010275574485334e-05	-2.425816455112713e-07
R_EX_alltn_e	-1.0058259701268622e-05	1.474898574521135e-05	-1.9351783327668213e-06	-1.6136979581141205e-05	-1.7471376323459857e-05	9.852972995449078e-06	-9.96197414910684e-06	1.1176400857910972e-05
R_EX_amp_e	-1.1847326467095116e-05	-1.6735935826674313e-05	-1.4960544984632374e-05	-1.7069318692077548e-05	-1.931310738757618e-05	-2.171031307762621e-05	-1.649752680325701e-05	-1.5098806225220204e-05
R_EX_anhgm_e	-1.1799196415767733e-05	-1.626424837685779e-05	-1.4646134385469188e-05	-1.6591958943494287e-05	-1.8556934282572226e-05	-2.0720444698242773e-05	-1.5878912814234386e-05	-1.4331585057443958e-05
R_EX_arab__L_e	9.575243044784089e-09	-5.160574221110223e-06	-5.738310342118892e-06	3.540902864803155e-06	-1.6902817234790645e-06	1.4634539919511853e-06	6.448055473255642e-06	-6.339195227365285e-06
R_EX_mal__L_e	1.0820166273475369e-05	-6.757071210966528e-06	1.938937534138095e-05	-6.147926021707998e-06	3.652380395727905e-06	5.050081041700535e-05	1.5893517409157035e-05	8.985338525472004e-06
R_EX_malt_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_malthx_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_maltpt_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_malttr_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_maltttr_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_man_e	-3.587092814714646e-06	-1.3476738872756731e-05	-1.0623046410396097e-05	4.312057267595526e-07	-7.83009503127591e-06	-4.519660932872243e-06	-1.4076176966914416e-06	-9.019684216686565e-06
R_EX_cynt_e	-1.2371600202640488e-06	1.251609130498705e-05	7.253650499222383e-06	-5.1297898502704735e-06	3.8248716088474333e-07	-4.7994236803955945e-06	-3.1714349132717165e-06	1.0700279979500527e-05
R_EX_man6p_e	-9.012988731439476e-06	-1.3534327090921076e-05	-1.2944372073258136e-05	-1.403227019191122e-05	-1.5212875638182073e-05	-1.7613303866231394e-05	-1.362703319562772e-05	-1.3425100627088314e-05
R_EX_manglyc_e	-7.240543220246191e-06	-1.3058811717921104e-05	-1.1531560648755676e-05	-8.959370668189043e-06	-1.4304316623771215e-05	-1.4523034923117186e-05	-8.831555610561605e-06	-1.2169969705155148e-05
R_EX_melib_e	-1.044318908665691e-05	-1.6278971154374985e-05	-1.3557484131385786e-05	-1.508325078335688e-05	-1.592987954664736e-05	-1.9052875640324572e-05	-1.2955321389588949e-05	-1.4599738646139062e-05
R_EX_cys__D_e	-6.487491893158951e-06	-2.2625548733628133e-06	-4.597589305579711e-06	-8.624953619189163e-06	-5.583969895309898e-06	-1.2331197402787207e-05	-8.64133708555455e-06	-4.426044315521401e-06
R_EX_meoh_e	-2.9650969529251384e-06	3.068732423912488e-06	-5.1185640006917314e-06	-5.302715305326867e-06	-4.131446417595571e-06	-3.369715513712873e-06	-2.443037848082579e-06	-1.2728898771799404e-06
R_EX_met__D_e	5.423393972476394e-17	-1.453655791184217e-16	5.065995319816384e-17	7.684244361766222e-17	6.860603137808862e-17	5.640261416123133e-17	1.9853021945452677e-17	5.760838044876344e-17
R_EX_arbt_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_arbtn_e	-5.256429557146492e-06	-7.845035354009136e-06	-6.334441157789094e-06	-8.629355765772868e-06	-1.0130982899228663e-05	-1.1008048540633232e-05	-9.382696281711825e-06	-7.334361226655166e-06
R_EX_arbtn_fe3_e	5.2564295571317455e-06	7.845035354070344e-06	6.3344411578159375e-06	8.629355765789436e-06	1.013098289919014e-05	1.1008048540631494e-05	9.382696281573442e-06	7.334361226769334e-06
