Reaction	Acetate	Fructose	Galactose	Gluconate	Glucose	Glycerol	Pyruvate	Succinate
R_PGPP161pp	6.917132273627916e-08	6.917132273627916e-08	6.917132273627916e-08	6.917132273627916e-08	6.917132273627916e-08	6.917132273627916e-08	6.917132273627916e-08	6.917132273627916e-08
R_PGPP180	1.486881751579752e-07	1.486881751579752e-07	1.486881751579752e-07	1.486881751579752e-07	1.486881751579752e-07	1.486881751579752e-07	1.486881751579752e-07	1.486881751579752e-07
R_PGPP180pp	1.9806869426408077e-06	1.9806869426408077e-06	1.9806869426408077e-06	1.9806869426408077e-06	1.9806869426408077e-06	1.9806869426408077e-06	1.9806869426408077e-06	1.9806869426408077e-06
R_PGPP181	-1.980686942637489e-06	-1.980686942637489e-06	-1.980686942637489e-06	-1.980686942637489e-06	-1.980686942637489e-06	-1.980686942637489e-06	-1.980686942637489e-06	-1.980686942637489e-06
R_PGPP181pp	2.564269669040215e-13	2.564269669040215e-13	2.564269669040215e-13	2.564269669040215e-13	2.564269669040215e-13	2.564269669040215e-13	2.564269669040215e-13	2.564269669040215e-13
R_PLIPA2E120pp	0.00748687374904	0.00748687374904	0.00748687374904	0.00748687374904	0.00748687374904	0.00748687374904	0.00748687374904	0.00748687374904
R_LYSTRS	-0.00748687374904	-0.00748687374904	-0.00748687374904	-0.00748687374904	-0.00748687374904	-0.00748687374904	-0.00748687374904	-0.00748687374904
R_PLIPA2E140pp	-1.1934460297376022e-13	-1.1934460297376022e-13	-1.1934460297376022e-13	-1.1934460297376022e-13	-1.1934460297376022e-13	-1.1934460297376022e-13	-1.1934460297376022e-13	-1.1934460297376022e-13
R_PLIPA2E141pp	-5.720363040688008e-14	-5.720363040688008e-14	-5.720363040688008e-14	-5.720363040688008e-14	-5.720363040688008e-14	-5.720363040688008e-14	-5.720363040688008e-14	-5.720363040688008e-14
R_PGSA120	-1.5510401123186582e-13	-1.5510401123186582e-13	-1.5510401123186582e-13	-1.5510401123186582e-13	-1.5510401123186582e-13	-1.5510401123186582e-13	-1.5510401123186582e-13	-1.5510401123186582e-13
R_PGSA140	0.1024879747265854	0.1024879747265854	0.1024879747265854	0.1024879747265854	0.1024879747265854	0.1024879747265854	0.1024879747265854	0.1024879747265854
R_LYSabcpp	-0.1024879747265854	-0.1024879747265854	-0.1024879747265854	-0.1024879747265854	-0.1024879747265854	-0.1024879747265854	-0.1024879747265854	-0.1024879747265854
R_PGSA141	5.701528543050939e-06	5.701528543050939e-06	5.701528543050939e-06	5.701528543050939e-06	5.701528543050939e-06	5.701528543050939e-06	5.701528543050939e-06	5.701528543050939e-06
R_PGSA160	-5.701528543053175e-06	-5.701528543053175e-06	-5.701528543053175e-06	-5.701528543053175e-06	-5.701528543053175e-06	-5.701528543053175e-06	-5.701528543053175e-06	-5.701528543053175e-06
R_PGSA161	1.5178830414797062e-18	1.5178830414797062e-18	1.5178830414797062e-18	1.5178830414797062e-18	1.5178830414797062e-18	1.5178830414797062e-18	1.5178830414797062e-18	1.5178830414797062e-18
R_PGSA180	2.1684043449710093e-18	2.1684043449710093e-18	2.1684043449710093e-18	2.1684043449710093e-18	2.1684043449710093e-18	2.1684043449710093e-18	2.1684043449710093e-18	2.1684043449710093e-18
R_PGSA181	-1.0999681934662569e-13	-1.0999681934662569e-13	-1.0999681934662569e-13	-1.0999681934662569e-13	-1.0999681934662569e-13	-1.0999681934662569e-13	-1.0999681934662569e-13	-1.0999681934662569e-13
R_PHEMEabcpp	-1.0915682420453711e-13	-1.0915682420453711e-13	-1.0915682420453711e-13	-1.0915682420453711e-13	-1.0915682420453711e-13	-1.0915682420453711e-13	-1.0915682420453711e-13	-1.0915682420453711e-13
R_PLIPA2E160pp	-0.044415071976466	-0.044415071976466	-0.044415071976466	-0.044415071976466	-0.044415071976466	-0.044415071976466	-0.044415071976466	-0.044415071976466
R_PLIPA2E161pp	0.044415071976466	0.044415071976466	0.044415071976466	0.044415071976466	0.044415071976466	0.044415071976466	0.044415071976466	0.044415071976466
R_PLIPA2E180pp	1.4022134353014204e-13	1.4022134353014204e-13	1.4022134353014204e-13	1.4022134353014204e-13	1.4022134353014204e-13	1.4022134353014204e-13	1.4022134353014204e-13	1.4022134353014204e-13
R_PLIPA2E181pp	3.0953126346766613e-13	3.0953126346766613e-13	3.0953126346766613e-13	3.0953126346766613e-13	3.0953126346766613e-13	3.0953126346766613e-13	3.0953126346766613e-13	3.0953126346766613e-13
R_PLIPA2G120pp	-2.1527926474279227e-11	-2.1527926474279227e-11	-2.1527926474279227e-11	-2.1527926474279227e-11	-2.1527926474279227e-11	-2.1527926474279227e-11	-2.1527926474279227e-11	-2.1527926474279227e-11
R_PLIPA2G140pp	2.16239610852792e-11	2.16239610852792e-11	2.16239610852792e-11	2.16239610852792e-11	2.16239610852792e-11	2.16239610852792e-11	2.16239610852792e-11	2.16239610852792e-11
R_PLIPA2G141pp	1.0684421104671451e-06	1.0684421104671451e-06	1.0684421104671451e-06	1.0684421104671451e-06	1.0684421104671451e-06	1.0684421104671451e-06	1.0684421104671451e-06	1.0684421104671451e-06
R_PLIPA2G160pp	-1.0684421104648937e-06	-1.0684421104648937e-06	-1.0684421104648937e-06	-1.0684421104648937e-06	-1.0684421104648937e-06	-1.0684421104648937e-06	-1.0684421104648937e-06	-1.0684421104648937e-06
R_PLIPA2G161pp	1.4370670625644052e-11	1.4370670625644052e-11	1.4370670625644052e-11	1.4370670625644052e-11	1.4370670625644052e-11	1.4370670625644052e-11	1.4370670625644052e-11	1.4370670625644052e-11
R_PLIPA2G180pp	-1.437620118435734e-11	-1.437620118435734e-11	-1.437620118435734e-11	-1.437620118435734e-11	-1.437620118435734e-11	-1.437620118435734e-11	-1.437620118435734e-11	-1.437620118435734e-11
R_PHEMEtiex	1.1882068863596565e-07	1.1882068863596565e-07	1.1882068863596565e-07	1.1882068863596565e-07	1.1882068863596565e-07	1.1882068863596565e-07	1.1882068863596565e-07	1.1882068863596565e-07
R_PHETA1	-2.0360568280134298e-12	-2.0360568280134298e-12	-2.0360568280134298e-12	-2.0360568280134298e-12	-2.0360568280134298e-12	-2.0360568280134298e-12	-2.0360568280134298e-12	-2.0360568280134298e-12
R_PHETRS	2.001763772102594e-12	2.001763772102594e-12	2.001763772102594e-12	2.001763772102594e-12	2.001763772102594e-12	2.001763772102594e-12	2.001763772102594e-12	2.001763772102594e-12
R_PLIPA2G181pp	-0.0023437952669898	-0.0023437952669898	-0.0023437952669898	-0.0023437952669898	-0.0023437952669898	-0.0023437952669898	-0.0023437952669898	-0.0023437952669898
R_LYSt2pp	0.0023437952669898	0.0023437952669898	0.0023437952669898	0.0023437952669898	0.0023437952669898	0.0023437952669898	0.0023437952669898	0.0023437952669898
R_PMANM	4.588638873144616e-13	4.588638873144616e-13	4.588638873144616e-13	4.588638873144616e-13	4.588638873144616e-13	4.588638873144616e-13	4.588638873144616e-13	4.588638873144616e-13
R_PMDPHT	-1.267280551331407e-13	-1.267280551331407e-13	-1.267280551331407e-13	-1.267280551331407e-13	-1.267280551331407e-13	-1.267280551331407e-13	-1.267280551331407e-13	-1.267280551331407e-13
R_PMEACPE	2.0186071396509266e-13	2.0186071396509266e-13	2.0186071396509266e-13	2.0186071396509266e-13	2.0186071396509266e-13	2.0186071396509266e-13	2.0186071396509266e-13	2.0186071396509266e-13
R_PHEt2rpp	-2.484095828342303e-13	-2.484095828342303e-13	-2.484095828342303e-13	-2.484095828342303e-13	-2.484095828342303e-13	-2.484095828342303e-13	-2.484095828342303e-13	-2.484095828342303e-13
R_PHEtex	2.304642100886287e-07	2.304642100886287e-07	2.304642100886287e-07	2.304642100886287e-07	2.304642100886287e-07	2.304642100886287e-07	2.304642100886287e-07	2.304642100886287e-07
R_PHYTSpp	1.009380100024065e-06	1.009380100024065e-06	1.009380100024065e-06	1.009380100024065e-06	1.009380100024065e-06	1.009380100024065e-06	1.009380100024065e-06	1.009380100024065e-06
R_PIt2rpp	-1.0093801000264895e-06	-1.0093801000264895e-06	-1.0093801000264895e-06	-1.0093801000264895e-06	-1.0093801000264895e-06	-1.0093801000264895e-06	-1.0093801000264895e-06	-1.0093801000264895e-06
R_PMPK	2.6722129883592094e-13	2.6722129883592094e-13	2.6722129883592094e-13	2.6722129883592094e-13	2.6722129883592094e-13	2.6722129883592094e-13	2.6722129883592094e-13	2.6722129883592094e-13
R_PNTK	-2.61187339117841e-13	-2.61187339117841e-13	-2.61187339117841e-13	-2.61187339117841e-13	-2.61187339117841e-13	-2.61187339117841e-13	-2.61187339117841e-13	-2.61187339117841e-13
R_PItex	1.2103507195876674e-13	1.2103507195876674e-13	1.2103507195876674e-13	1.2103507195876674e-13	1.2103507195876674e-13	1.2103507195876674e-13	1.2103507195876674e-13	1.2103507195876674e-13
R_LYSt3pp	2.0914150516796425e-05	2.0914150516796425e-05	2.0914150516796425e-05	2.0914150516796425e-05	2.0914150516796425e-05	2.0914150516796425e-05	2.0914150516796425e-05	2.0914150516796425e-05
R_PIuabcpp	-0.0290495167259774	-0.0290495167259774	-0.0290495167259774	-0.0290495167259774	-0.0290495167259774	-0.0290495167259774	-0.0290495167259774	-0.0290495167259774
R_PLIPA1A120pp	0.0290495167259774	0.0290495167259774	0.0290495167259774	0.0290495167259774	0.0290495167259774	0.0290495167259774	0.0290495167259774	0.0290495167259774
R_PLIPA1A140pp	1.7812152516803253e-11	1.7812152516803253e-11	1.7812152516803253e-11	1.7812152516803253e-11	1.7812152516803253e-11	1.7812152516803253e-11	1.7812152516803253e-11	1.7812152516803253e-11
R_PLIPA1A141pp	-1.7409677649168898e-11	-1.7409677649168898e-11	-1.7409677649168898e-11	-1.7409677649168898e-11	-1.7409677649168898e-11	-1.7409677649168898e-11	-1.7409677649168898e-11	-1.7409677649168898e-11
R_PLIPA1A160pp	5.416401294996945e-07	5.416401294996945e-07	5.416401294996945e-07	5.416401294996945e-07	5.416401294996945e-07	5.416401294996945e-07	5.416401294996945e-07	5.416401294996945e-07
R_PNTOt4pp	-5.416401294899495e-07	-5.416401294899495e-07	-5.416401294899495e-07	-5.416401294899495e-07	-5.416401294899495e-07	-5.416401294899495e-07	-5.416401294899495e-07	-5.416401294899495e-07
R_PNTOtex	-2.4492878391567823e-11	-2.4492878391567823e-11	-2.4492878391567823e-11	-2.4492878391567823e-11	-2.4492878391567823e-11	-2.4492878391567823e-11	-2.4492878391567823e-11	-2.4492878391567823e-11
R_POAACR	2.4105421651821054e-11	2.4105421651821054e-11	2.4105421651821054e-11	2.4105421651821054e-11	2.4105421651821054e-11	2.4105421651821054e-11	2.4105421651821054e-11	2.4105421651821054e-11
R_POR5	-3.9762672222401503e-11	-3.9762672222401503e-11	-3.9762672222401503e-11	-3.9762672222401503e-11	-3.9762672222401503e-11	-3.9762672222401503e-11	-3.9762672222401503e-11	-3.9762672222401503e-11
R_POX	3.945768820186324e-11	3.945768820186324e-11	3.945768820186324e-11	3.945768820186324e-11	3.945768820186324e-11	3.945768820186324e-11	3.945768820186324e-11	3.945768820186324e-11
R_PPA	-2.4434093222775324e-11	-2.4434093222775324e-11	-2.4434093222775324e-11	-2.4434093222775324e-11	-2.4434093222775324e-11	-2.4434093222775324e-11	-2.4434093222775324e-11	-2.4434093222775324e-11
R_PPA2	2.506891374175202e-11	2.506891374175202e-11	2.506891374175202e-11	2.506891374175202e-11	2.506891374175202e-11	2.506891374175202e-11	2.506891374175202e-11	2.506891374175202e-11
R_PPAKr	-2.3724276534294708e-11	-2.3724276534294708e-11	-2.3724276534294708e-11	-2.3724276534294708e-11	-2.3724276534294708e-11	-2.3724276534294708e-11	-2.3724276534294708e-11	-2.3724276534294708e-11
R_PLIPA1A161pp	2.4067354879864222e-11	2.4067354879864222e-11	2.4067354879864222e-11	2.4067354879864222e-11	2.4067354879864222e-11	2.4067354879864222e-11	2.4067354879864222e-11	2.4067354879864222e-11
R_PLIPA1A180pp	8.756117485069084e-07	8.756117485069084e-07	8.756117485069084e-07	8.756117485069084e-07	8.756117485069084e-07	8.756117485069084e-07	8.756117485069084e-07	8.756117485069084e-07
R_PLIPA1A181pp	-8.756117485164347e-07	-8.756117485164347e-07	-8.756117485164347e-07	-8.756117485164347e-07	-8.756117485164347e-07	-8.756117485164347e-07	-8.756117485164347e-07	-8.756117485164347e-07
R_PPALtex	-2.451125991244844e-11	-2.451125991244844e-11	-2.451125991244844e-11	-2.451125991244844e-11	-2.451125991244844e-11	-2.451125991244844e-11	-2.451125991244844e-11	-2.451125991244844e-11
R_PPALtpp	2.438996986146857e-11	2.438996986146857e-11	2.438996986146857e-11	2.438996986146857e-11	2.438996986146857e-11	2.438996986146857e-11	2.438996986146857e-11	2.438996986146857e-11
R_PLIPA1E120pp	-2.4627788271147358e-11	-2.4627788271147358e-11	-2.4627788271147358e-11	-2.4627788271147358e-11	-2.4627788271147358e-11	-2.4627788271147358e-11	-2.4627788271147358e-11	-2.4627788271147358e-11
R_PPAt4pp	2.4582091353794744e-11	2.4582091353794744e-11	2.4582091353794744e-11	2.4582091353794744e-11	2.4582091353794744e-11	2.4582091353794744e-11	2.4582091353794744e-11	2.4582091353794744e-11
R_PPAtex	8.828526975999095e-06	8.828526975999095e-06	8.828526975999095e-06	8.828526975999095e-06	8.828526975999095e-06	8.828526975999095e-06	8.828526975999095e-06	8.828526975999095e-06
R_PPBNGS	-8.828526975999517e-06	-8.828526975999517e-06	-8.828526975999517e-06	-8.828526975999517e-06	-8.828526975999517e-06	-8.828526975999517e-06	-8.828526975999517e-06	-8.828526975999517e-06
R_PPC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PLIPA1E140pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PLIPA1E141pp	1.2845212840083406e-06	1.2845212840083406e-06	1.2845212840083406e-06	1.2845212840083406e-06	1.2845212840083406e-06	1.2845212840083406e-06	1.2845212840083406e-06	1.2845212840083406e-06
R_PLIPA1E160pp	-1.2845212840186058e-06	-1.2845212840186058e-06	-1.2845212840186058e-06	-1.2845212840186058e-06	-1.2845212840186058e-06	-1.2845212840186058e-06	-1.2845212840186058e-06	-1.2845212840186058e-06
R_PLIPA1E161pp	3.0902161787319456e-13	3.0902161787319456e-13	3.0902161787319456e-13	3.0902161787319456e-13	3.0902161787319456e-13	3.0902161787319456e-13	3.0902161787319456e-13	3.0902161787319456e-13
R_PLIPA1E180pp	2.1602272921861234e-13	2.1602272921861234e-13	2.1602272921861234e-13	2.1602272921861234e-13	2.1602272921861234e-13	2.1602272921861234e-13	2.1602272921861234e-13	2.1602272921861234e-13
R_PPCDC	-2.4720488759979316e-11	-2.4720488759979316e-11	-2.4720488759979316e-11	-2.4720488759979316e-11	-2.4720488759979316e-11	-2.4720488759979316e-11	-2.4720488759979316e-11	-2.4720488759979316e-11
R_PPCK	2.506718031931865e-11	2.506718031931865e-11	2.506718031931865e-11	2.506718031931865e-11	2.506718031931865e-11	2.506718031931865e-11	2.506718031931865e-11	2.506718031931865e-11
R_PYDXtex	-1.832911234445084e-11	-1.832911234445084e-11	-1.832911234445084e-11	-1.832911234445084e-11	-1.832911234445084e-11	-1.832911234445084e-11	-1.832911234445084e-11	-1.832911234445084e-11
R_PPCSCT	1.8896677625446223e-11	1.8896677625446223e-11	1.8896677625446223e-11	1.8896677625446223e-11	1.8896677625446223e-11	1.8896677625446223e-11	1.8896677625446223e-11	1.8896677625446223e-11
R_PPGPPDP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PPK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PPK	-3.6074449245347793e-11	-3.6074449245347793e-11	-3.6074449245347793e-11	-3.6074449245347793e-11	-3.6074449245347793e-11	-3.6074449245347793e-11	-3.6074449245347793e-11	-3.6074449245347793e-11
R_PPM	3.645232162993728e-11	3.645232162993728e-11	3.645232162993728e-11	3.645232162993728e-11	3.645232162993728e-11	3.645232162993728e-11	3.645232162993728e-11	3.645232162993728e-11
R_PPM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PPNCL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PPND	-3.775360716557451e-13	-3.775360716557451e-13	-3.775360716557451e-13	-3.775360716557451e-13	-3.775360716557451e-13	-3.775360716557451e-13	-3.775360716557451e-13	-3.775360716557451e-13
R_PPNDH	-4.864004164717439e-13	-4.864004164717439e-13	-4.864004164717439e-13	-4.864004164717439e-13	-4.864004164717439e-13	-4.864004164717439e-13	-4.864004164717439e-13	-4.864004164717439e-13
R_PPPGO	1.4292796853002351e-11	1.4292796853002351e-11	1.4292796853002351e-11	1.4292796853002351e-11	1.4292796853002351e-11	1.4292796853002351e-11	1.4292796853002351e-11	1.4292796853002351e-11
R_PPPGO3	-1.4550129981069636e-11	-1.4550129981069636e-11	-1.4550129981069636e-11	-1.4550129981069636e-11	-1.4550129981069636e-11	-1.4550129981069636e-11	-1.4550129981069636e-11	-1.4550129981069636e-11
R_PPPNDO	-5.548139232928388e-05	-5.548139232928388e-05	-5.548139232928388e-05	-5.548139232928388e-05	-5.548139232928388e-05	-5.548139232928388e-05	-5.548139232928388e-05	-5.548139232928388e-05
R_PPPNt2rpp	5.54813923292841e-05	5.54813923292841e-05	5.54813923292841e-05	5.54813923292841e-05	5.54813923292841e-05	5.54813923292841e-05	5.54813923292841e-05	5.54813923292841e-05
R_PPPNtex	-2.578783554332658e-11	-2.578783554332658e-11	-2.578783554332658e-11	-2.578783554332658e-11	-2.578783554332658e-11	-2.578783554332658e-11	-2.578783554332658e-11	-2.578783554332658e-11
R_PPS	2.486563949535836e-11	2.486563949535836e-11	2.486563949535836e-11	2.486563949535836e-11	2.486563949535836e-11	2.486563949535836e-11	2.486563949535836e-11	2.486563949535836e-11
R_PPTHpp	-4.5007504855121343e-14	-4.5007504855121343e-14	-4.5007504855121343e-14	-4.5007504855121343e-14	-4.5007504855121343e-14	-4.5007504855121343e-14	-4.5007504855121343e-14	-4.5007504855121343e-14
R_PPTtex	-2.6982582834733653e-13	-2.6982582834733653e-13	-2.6982582834733653e-13	-2.6982582834733653e-13	-2.6982582834733653e-13	-2.6982582834733653e-13	-2.6982582834733653e-13	-2.6982582834733653e-13
R_PRAGSr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PRAIS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PRAIi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PRAMPC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PRASCSi	8.813787539444056e-07	8.813787539444056e-07	8.813787539444056e-07	8.813787539444056e-07	8.813787539444056e-07	8.813787539444056e-07	8.813787539444056e-07	8.813787539444056e-07
R_PRATPP	-8.813787539523488e-07	-8.813787539523488e-07	-8.813787539523488e-07	-8.813787539523488e-07	-8.813787539523488e-07	-8.813787539523488e-07	-8.813787539523488e-07	-8.813787539523488e-07
R_PRFGS	2.45600871518558e-13	2.45600871518558e-13	2.45600871518558e-13	2.45600871518558e-13	2.45600871518558e-13	2.45600871518558e-13	2.45600871518558e-13	2.45600871518558e-13
R_PRMICI	1.500089115424874e-13	1.500089115424874e-13	1.500089115424874e-13	1.500089115424874e-13	1.500089115424874e-13	1.500089115424874e-13	1.500089115424874e-13	1.500089115424874e-13
R_PROD2	1.7631570653699173e-11	1.7631570653699173e-11	1.7631570653699173e-11	1.7631570653699173e-11	1.7631570653699173e-11	1.7631570653699173e-11	1.7631570653699173e-11	1.7631570653699173e-11
R_PROGLYabcpp	-1.7668554336616734e-11	-1.7668554336616734e-11	-1.7668554336616734e-11	-1.7668554336616734e-11	-1.7668554336616734e-11	-1.7668554336616734e-11	-1.7668554336616734e-11	-1.7668554336616734e-11
R_PROGLYtex	-9.739259831616977e-14	-9.739259831616977e-14	-9.739259831616977e-14	-9.739259831616977e-14	-9.739259831616977e-14	-9.739259831616977e-14	-9.739259831616977e-14	-9.739259831616977e-14
R_PROTRS	5.880083746301334e-14	5.880083746301334e-14	5.880083746301334e-14	5.880083746301334e-14	5.880083746301334e-14	5.880083746301334e-14	5.880083746301334e-14	5.880083746301334e-14
R_PROabcpp	-2.1591096691518868e-11	-2.1591096691518868e-11	-2.1591096691518868e-11	-2.1591096691518868e-11	-2.1591096691518868e-11	-2.1591096691518868e-11	-2.1591096691518868e-11	-2.1591096691518868e-11
R_PROt2rpp	2.119111266671303e-11	2.119111266671303e-11	2.119111266671303e-11	2.119111266671303e-11	2.119111266671303e-11	2.119111266671303e-11	2.119111266671303e-11	2.119111266671303e-11
R_PROt4pp	-3.1715025487500657e-13	-3.1715025487500657e-13	-3.1715025487500657e-13	-3.1715025487500657e-13	-3.1715025487500657e-13	-3.1715025487500657e-13	-3.1715025487500657e-13	-3.1715025487500657e-13
R_PROtex	1.2285224920693952e-13	1.2285224920693952e-13	1.2285224920693952e-13	1.2285224920693952e-13	1.2285224920693952e-13	1.2285224920693952e-13	1.2285224920693952e-13	1.2285224920693952e-13
R_PRPPS	8.951632965230824e-07	8.951632965230824e-07	8.951632965230824e-07	8.951632965230824e-07	8.951632965230824e-07	8.951632965230824e-07	8.951632965230824e-07	8.951632965230824e-07
R_PSCLYSt2pp	-8.951632965441443e-07	-8.951632965441443e-07	-8.951632965441443e-07	-8.951632965441443e-07	-8.951632965441443e-07	-8.951632965441443e-07	-8.951632965441443e-07	-8.951632965441443e-07
R_PSCLYStex	-2.422235316301798e-11	-2.422235316301798e-11	-2.422235316301798e-11	-2.422235316301798e-11	-2.422235316301798e-11	-2.422235316301798e-11	-2.422235316301798e-11	-2.422235316301798e-11
R_PSCVT	2.4548216541117607e-11	2.4548216541117607e-11	2.4548216541117607e-11	2.4548216541117607e-11	2.4548216541117607e-11	2.4548216541117607e-11	2.4548216541117607e-11	2.4548216541117607e-11
R_PSD120	-3.673557367109298e-11	-3.673557367109298e-11	-3.673557367109298e-11	-3.673557367109298e-11	-3.673557367109298e-11	-3.673557367109298e-11	-3.673557367109298e-11	-3.673557367109298e-11
R_RNTR4c2	3.710492807104671e-11	3.710492807104671e-11	3.710492807104671e-11	3.710492807104671e-11	3.710492807104671e-11	3.710492807104671e-11	3.710492807104671e-11	3.710492807104671e-11
R_RPE	3.3975751601176625e-07	3.3975751601176625e-07	3.3975751601176625e-07	3.3975751601176625e-07	3.3975751601176625e-07	3.3975751601176625e-07	3.3975751601176625e-07	3.3975751601176625e-07
R_RPI	-3.397575160568513e-07	-3.397575160568513e-07	-3.397575160568513e-07	-3.397575160568513e-07	-3.397575160568513e-07	-3.397575160568513e-07	-3.397575160568513e-07	-3.397575160568513e-07
R_RZ5PP	-4.289432878383201e-11	-4.289432878383201e-11	-4.289432878383201e-11	-4.289432878383201e-11	-4.289432878383201e-11	-4.289432878383201e-11	-4.289432878383201e-11	-4.289432878383201e-11
R_S2FE2SR	4.407917303730913e-11	4.407917303730913e-11	4.407917303730913e-11	4.407917303730913e-11	4.407917303730913e-11	4.407917303730913e-11	4.407917303730913e-11	4.407917303730913e-11
R_S2FE2SS	-2.4298370649973764e-11	-2.4298370649973764e-11	-2.4298370649973764e-11	-2.4298370649973764e-11	-2.4298370649973764e-11	-2.4298370649973764e-11	-2.4298370649973764e-11	-2.4298370649973764e-11
R_S2FE2SS2	2.4129625814800493e-11	2.4129625814800493e-11	2.4129625814800493e-11	2.4129625814800493e-11	2.4129625814800493e-11	2.4129625814800493e-11	2.4129625814800493e-11	2.4129625814800493e-11
R_PSD140	4.574232462793074e-13	4.574232462793074e-13	4.574232462793074e-13	4.574232462793074e-13	4.574232462793074e-13	4.574232462793074e-13	4.574232462793074e-13	4.574232462793074e-13
R_PSD141	-5.542853502571443e-13	-5.542853502571443e-13	-5.542853502571443e-13	-5.542853502571443e-13	-5.542853502571443e-13	-5.542853502571443e-13	-5.542853502571443e-13	-5.542853502571443e-13
R_S2FE2ST	2.7122226994179268e-11	2.7122226994179268e-11	2.7122226994179268e-11	2.7122226994179268e-11	2.7122226994179268e-11	2.7122226994179268e-11	2.7122226994179268e-11	2.7122226994179268e-11
R_S4FE4SR	-2.7147040691788416e-11	-2.7147040691788416e-11	-2.7147040691788416e-11	-2.7147040691788416e-11	-2.7147040691788416e-11	-2.7147040691788416e-11	-2.7147040691788416e-11	-2.7147040691788416e-11
R_PYDXtpp	1.8584323859351003e-08	1.8584323859351003e-08	1.8584323859351003e-08	1.8584323859351003e-08	1.8584323859351003e-08	1.8584323859351003e-08	1.8584323859351003e-08	1.8584323859351003e-08
R_S4FE4ST	-1.85841646331824e-08	-1.85841646331824e-08	-1.85841646331824e-08	-1.85841646331824e-08	-1.85841646331824e-08	-1.85841646331824e-08	-1.85841646331824e-08	-1.85841646331824e-08
R_S7PI	-8.254561166880021e-12	-8.254561166880021e-12	-8.254561166880021e-12	-8.254561166880021e-12	-8.254561166880021e-12	-8.254561166880021e-12	-8.254561166880021e-12	-8.254561166880021e-12
R_SADH	8.327269863245279e-12	8.327269863245279e-12	8.327269863245279e-12	8.327269863245279e-12	8.327269863245279e-12	8.327269863245279e-12	8.327269863245279e-12	8.327269863245279e-12
R_PSD160	-2.7441230454852424e-11	-2.7441230454852424e-11	-2.7441230454852424e-11	-2.7441230454852424e-11	-2.7441230454852424e-11	-2.7441230454852424e-11	-2.7441230454852424e-11	-2.7441230454852424e-11
R_PYK	2.7430777050849176e-11	2.7430777050849176e-11	2.7430777050849176e-11	2.7430777050849176e-11	2.7430777050849176e-11	2.7430777050849176e-11	2.7430777050849176e-11	2.7430777050849176e-11
R_PSD161	1.4918005536063726e-13	1.4918005536063726e-13	1.4918005536063726e-13	1.4918005536063726e-13	1.4918005536063726e-13	1.4918005536063726e-13	1.4918005536063726e-13	1.4918005536063726e-13
R_SADT2	-5.07902097116042e-13	-5.07902097116042e-13	-5.07902097116042e-13	-5.07902097116042e-13	-5.07902097116042e-13	-5.07902097116042e-13	-5.07902097116042e-13	-5.07902097116042e-13
R_PYNP2r	-4.719836346101078e-14	-4.719836346101078e-14	-4.719836346101078e-14	-4.719836346101078e-14	-4.719836346101078e-14	-4.719836346101078e-14	-4.719836346101078e-14	-4.719836346101078e-14
R_SARCOX	1.185284509430673e-13	1.185284509430673e-13	1.185284509430673e-13	1.185284509430673e-13	1.185284509430673e-13	1.185284509430673e-13	1.185284509430673e-13	1.185284509430673e-13
R_SBTPD	-4.465160323041511e-13	-4.465160323041511e-13	-4.465160323041511e-13	-4.465160323041511e-13	-4.465160323041511e-13	-4.465160323041511e-13	-4.465160323041511e-13	-4.465160323041511e-13
R_SBTptspp	1.6762481160059742e-13	1.6762481160059742e-13	1.6762481160059742e-13	1.6762481160059742e-13	1.6762481160059742e-13	1.6762481160059742e-13	1.6762481160059742e-13	1.6762481160059742e-13
R_SBTtex	5.97803813593002e-13	5.97803813593002e-13	5.97803813593002e-13	5.97803813593002e-13	5.97803813593002e-13	5.97803813593002e-13	5.97803813593002e-13	5.97803813593002e-13
R_PSD180	3.8228968601838886e-14	3.8228968601838886e-14	3.8228968601838886e-14	3.8228968601838886e-14	3.8228968601838886e-14	3.8228968601838886e-14	3.8228968601838886e-14	3.8228968601838886e-14
R_PSD181	3.8286451240653235e-14	3.8286451240653235e-14	3.8286451240653235e-14	3.8286451240653235e-14	3.8286451240653235e-14	3.8286451240653235e-14	3.8286451240653235e-14	3.8286451240653235e-14
R_SCYSDS	1.5202466022157246e-14	1.5202466022157246e-14	1.5202466022157246e-14	1.5202466022157246e-14	1.5202466022157246e-14	1.5202466022157246e-14	1.5202466022157246e-14	1.5202466022157246e-14
R_PYROX	7.564081357998763e-14	7.564081357998763e-14	7.564081357998763e-14	7.564081357998763e-14	7.564081357998763e-14	7.564081357998763e-14	7.564081357998763e-14	7.564081357998763e-14
