Reaction	Fructose	Gluconate	Glucose	Glycerol	Malate + Glucose	Malate	Pyruvate	Succinate + Glutamate
R_PSERT	0.0085638579218838	0.0097747158578824	0.0089996659210475	0.0083390780525727	0.0096746930889803	0.0088173069371098	0.0075309011695219	0.0055311587067764
R_PSP_D	4.639168643230264e-09	2.8574981615961995e-08	1.6945457395129015e-08	1.8188061697294377e-08	1.5772631043799273e-08	2.8975841162167442e-08	8.502556985933914e-09	7.830893822446826e-09
R_PTHPS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_SPMDAT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ORPT	-2.7630584233800937e-07	-1.28926996488532e-06	-7.752253251801233e-07	-5.233721886710452e-07	-8.098922469335079e-07	-1.3970162594176272e-06	-4.898212931682411e-07	-7.600248371451845e-07
R_SPMDAT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_SPMDt3i	-2.213298889571976e-07	-9.575148486525311e-07	-6.31246213048212e-07	-4.811783215943022e-07	-5.426638176048747e-07	-7.022485197253299e-07	-2.411525536766048e-07	-3.862259736751176e-07
R_SPRMS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_SPMS	2.2132988895716618e-07	9.575148486525212e-07	6.312462130526638e-07	4.811783215908655e-07	5.426638176027539e-07	7.02248519722589e-07	2.411525536764632e-07	3.862259736733862e-07
R_PTPATi	-3.5214886562329184e-15	3.816391647148976e-15	-1.1199374760906268e-14	-2.4456131564321023e-14	1.0831613383999183e-14	-2.961519918187605e-14	-4.65599780952175e-15	-2.1475876632592868e-15
R_PYK	0.0081105309071973	0.0214636532099305	0.020710800102198	0.0195283044827285	0.0185396746665092	0.0035118806911736	1.9047205866494e-06	0.0017897012855418
R_PUNP5	-6.587905228283564e-09	-2.1755444772064706e-08	-1.163238810136802e-08	2.9572541498934513e-09	-1.4227782986486748e-08	-1.4914629364870535e-08	-7.275746165269492e-09	-1.384383113006704e-08
R_PUNP6	-6.938893903907228e-18	1.3877787807814457e-17	6.938893903907228e-18	6.938893903907228e-18	-6.938893903907228e-18	-3.4694469519536136e-17	0.0	-6.938893903907228e-18
R_PURabc1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PYRIS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_OIVD1r	-4.3482542913531036e-10	-2.5674487154347947e-09	-1.900301339896604e-09	-1.7083856378163895e-09	-1.559158430836094e-09	-2.9349537696010675e-09	-9.643756591903863e-10	-9.134599604498915e-10
R_EX_f6p_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_SSALy	7.747563812890962e-06	7.657783219238554e-06	1.355458691752725e-05	4.723687417383725e-06	3.1220528141255848e-06	7.29442215594777e-06	1.749652513801269e-05	0.0104482784383239
R_SUCBZL	-2.0030764280392227e-12	-1.1756663155289727e-11	-8.70108609615231e-12	-7.820285758367472e-12	-7.1369547187530146e-12	-1.3401463339200154e-11	-4.417746473214514e-12	-4.18302304734552e-12
R_SUCBZS	-2.0030716334545306e-12	-1.1756644595981116e-11	-8.701089293265482e-12	-7.820273222018556e-12	-7.13694862062511e-12	-1.3401423872719887e-11	-4.417747574739896e-12	-4.183018179614067e-12
R_TGBPA	0.0	0.0	-3.469446951953614e-18	1.3877787807814457e-17	-6.938893903907228e-18	-6.938893903907228e-18	-6.938893903907228e-18	3.469446951953614e-18
R_SUCD1	0.0044066549910569	0.0019457285153074	0.0039972298616688	0.0019984329586399	9.975452488625305e-07	4.642175449109248e-06	0.0101248630843201	0.0222730854744199
R_OIVD2	1.2713968333563736e-05	1.6722705504978084e-05	6.612563733153722e-05	8.03583569145046e-06	7.705162642807816e-06	6.1519129950365225e-06	3.868851980816203e-06	1.7779208450355598e-06
R_SUCD5_BS	0.0044066503025656	0.0019456988781443	0.0039972292877254	0.001998413822248	9.978107696155043e-07	4.60705787659542e-06	0.0101248522778937	0.0222730750397003
R_SUCOAS	-0.0043979583240428	-0.0019305215418884	-0.0039804176418955	-0.0019887036399174	-5.306198268873602e-06	-3.156714594229615e-05	-0.0101046800077978	-0.0145761291617082
R_THIOGabc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_THMt6	-1.3570094430440105e-07	-7.130745303951525e-07	-3.9264144254327893e-07	-3.305999211958288e-07	-4.167363908645638e-07	-8.321839076383397e-07	-2.8458118219582e-07	-4.018462683962054e-07
R_OIVD3	1.7509166797010888e-06	7.578396886057474e-06	7.544199097912719e-06	4.186497586625596e-06	1.9451804516140763e-05	4.676083206086289e-06	1.2735982923601285e-06	1.168247838414982e-06
R_THRt2r	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_P5CR	0.0267821134596243	0.0307370248156364	0.0292045942698146	0.0271592672439953	0.0298853826267086	0.0248647625249498	0.0258826642235263	0.0221307040639182
R_TMPHi	-2.2186151686758502e-10	2.148870617618723e-09	1.2145012205057899e-09	1.552832621810367e-09	3.704306930082041e-09	3.565962270102761e-09	2.2443826206315588e-10	1.431035253223126e-10
R_UREAt	-1.4659034320088637e-07	-1.0319878478055875e-06	-4.035034504822066e-07	-3.336555139815678e-07	-5.955462565009062e-07	-2.5833581871366478e-06	-9.941305474346629e-07	-3.271576997157521e-06
R_TMPt6	-2.218614909843541e-10	2.148870623108756e-09	1.2145012114050944e-09	1.5528326298419604e-09	3.7043069306408323e-09	3.5659622719952373e-09	2.2443825270501702e-10	1.4310352902668908e-10
R_OXADC	0.0085594935014914	0.0097573308366362	0.0089085027454734	0.0083300334091407	0.0096652032338294	0.0088097574557208	0.0075284375408511	0.0047126829195205
R_TYRt2r	-1.0746577853645857e-07	-4.386420369879851e-07	-3.355342386018867e-07	-1.9415374781853179e-07	-2.88062767497127e-07	-3.009009066426427e-07	-1.0713438097775808e-07	-1.1182439652382414e-07
R_UGLYCH	7.465469531314772e-07	3.282429715339985e-06	2.761524159289319e-06	1.944205234645502e-06	1.2613652144027876e-06	2.267917916812245e-06	1.0096102416590202e-06	2.742486131610683e-06
R_UMPt6	-1.692641235853665e-08	-6.292246747599539e-08	-4.5259623229765296e-08	-1.6990100739494585e-08	-4.660683971743906e-08	-4.0675503482773274e-08	-1.5197446075893017e-08	-1.7656829404827382e-08
R_SULAabc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_TAURabc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_TRPAS1	5.242747779295018e-07	2.550216597203245e-06	1.685678998660748e-06	1.4461445207075217e-06	1.6460885635023387e-06	1.5549926228674103e-06	4.216321906414313e-07	4.139698713878262e-07
R_THMDt2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_TMDK1	1.4614910569762267e-06	7.610468622753714e-06	5.591406782801096e-06	3.979050687013266e-06	3.830322534808355e-06	5.506726775334526e-06	1.6982456527150308e-06	2.0495740084255434e-06
R_TMDPP	2.8255275005134584e-08	1.6652113785792233e-07	9.652517967556619e-08	6.78058030730011e-08	1.1658835964017956e-07	1.940467381153499e-07	6.700054490382802e-08	1.5424172439618133e-07
R_UAGDP	-2.363693834411817e-09	-1.4460298659868533e-08	-1.0712162865078591e-08	-9.682171148162055e-09	-8.736616409488196e-09	-1.6333749082442228e-08	-5.422721976316991e-09	-5.105972294278116e-09
R_TARTDC	-2.048477871234168e-18	-6.413211880659474e-20	-9.456759388281257e-19	1.0992596773503925e-18	1.8285268821384602e-18	1.2625623733034393e-17	4.580315231757365e-19	-5.0397801640798116e-20
R_TYRTA	-1.0663122279597205e-07	-4.337438407747696e-07	-3.319090908920908e-07	-1.9089553800893946e-07	-2.8508929250659065e-07	-2.953173207295712e-07	-1.052938112325319e-07	-1.1008163421782903e-07
R_TECA1S45	-2.729089592576017e-11	-1.60173477107303e-10	-1.1854397598977815e-10	-1.0654522986719727e-10	-9.723407925668963e-11	-1.8258654681943887e-10	-6.018743280594984e-11	-5.698927267405367e-11
R_TARTRDH	-1.3877787807814457e-17	0.0	-3.469446951953614e-18	0.0	-3.469446951953614e-18	1.3877787807814457e-17	-3.469446951953614e-18	0.0
R_TAGURr	-1.7347234759768068e-17	1.3877787807814457e-17	0.0	-1.7347234759768068e-17	0.0	4.163336342344337e-17	0.0	-3.469446951953614e-18
R_SULR_1	-1.8158176158522557e-07	-7.129056123905686e-07	-5.532292903787095e-07	-3.9826863246911204e-07	-4.54277680028703e-07	-4.203559408680335e-07	-1.5257361995341112e-07	-2.302205470844365e-07
R_TALA	0.0006677838225068	0.004689852583125	0.0002341539879862	-0.001193011862423	-0.0024443383938653	7.304616647243328e-05	0.0019496817185392	0.0014252441033373
R_THRD	2.3540168183606642e-07	2.178995337763316e-06	7.047727938251856e-07	1.6207205661859172e-06	2.587337027782155e-06	3.1027387265477377e-06	4.979266624043754e-07	6.25723936368722e-07
R_TECA4S_BS	-2.34346528913876e-11	-1.3754408386603676e-10	-1.0179609455045824e-10	-9.149245280424427e-11	-8.349676951162634e-11	-1.5679054919980644e-10	-5.16842196189431e-11	-4.893774906568107e-11
R_TEICH45	3.747002708109903e-16	1.249000902703301e-16	-3.122502256758253e-17	1.0200174038743626e-15	3.816391647148976e-17	4.1286418728248014e-16	-2.1510571102112408e-16	-5.655198531684391e-16
R_THRD_L	1.136525257743802e-06	4.539447938808939e-06	5.621423042565727e-06	2.481116933875082e-06	1.6872532118700255e-05	2.200324825486137e-06	6.210105958821651e-07	5.76242145466908e-07
R_THRS	1.3705238868019637e-06	6.710208442760117e-06	6.320101248153239e-06	4.096359806805587e-06	1.945487014864121e-05	5.293676442972341e-06	1.1158428975842702e-06	1.1990361547035923e-06
R_TKT1	0.0006677838225068	0.0046898525831249	0.0002341539879862	-0.001193011862423	-0.0024443383938653	7.304616647243675e-05	0.0019496817185392	0.0014252441033373
R_TKT2	0.0006674593618229	0.0046884582142815	0.0002331830592506	-0.0011936070516673	-0.0024452197981698	7.196306779769929e-05	0.0019492974542388	0.0014247963579074
R_TMN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_TMDS	6.463945104530117e-08	2.952976741108986e-07	1.9899886882292162e-07	1.1712035533602548e-07	2.0360203904863706e-07	2.6506507876302466e-07	9.581649894133733e-08	1.819727760970454e-07
R_TMPK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_TMPPP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_TPI	0.0184349221127014	0.0066094204325044	0.0113232134631685	0.0063997327128864	0.0110063170533803	-0.000193502734506	-0.0019544980910666	-0.0015668951583556
R_TRDR	0.0161411895253475	0.0184914166942701	0.0211169010494122	0.0115042905238165	0.0205266839319297	0.0009919275929427	0.0008264944811034	0.0062680553164141
R_TRE6PH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_TRPt2r	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_TRPS1	-4.0917507166049445e-10	-2.401541085211564e-09	-1.7773769757080815e-09	-1.5974706596387195e-09	-1.4578677556661543e-09	-2.7375814171622755e-09	-9.024146115724275e-10	-8.544605205130645e-10
R_UAAGDS	-7.667288759489222e-10	-4.5001050621694474e-09	-3.33052105127772e-09	-2.9934053027329783e-09	-2.731811720659464e-09	-5.129791119506455e-09	-1.690981089747414e-09	-1.6011227705515995e-09
R_UAG2E	-5.866296337586617e-11	-3.443024407245865e-10	-2.5481747961686447e-10	-2.2902485116715887e-10	-2.0901046865473558e-10	-3.9247854272117516e-10	-1.293766933863072e-10	-1.2250163383686896e-10
R_UAG2EMA	0.0	0.0	3.469446951953614e-18	1.0408340855860844e-17	1.0408340855860844e-17	-6.938893903907228e-18	0.0	-3.469446951953614e-18
R_UDPG4E	0.0	0.0	-6.938893903907228e-18	1.0408340855860844e-17	0.0	-6.938893903907228e-18	6.938893903907228e-18	1.0408340855860844e-17
R_UAGPT3	-7.667288714179008e-10	-4.500105059125013e-09	-3.330521049064011e-09	-2.993405294688586e-09	-2.731811717475143e-09	-5.129791077061054e-09	-1.6909810898887051e-09	-1.6011227682918223e-09
R_UAG4E	-7.030566302639775e-10	-4.126317032793034e-09	-3.053888602016e-09	-2.744768862517921e-09	-2.504903069288965e-09	-4.703659782848887e-09	-1.5505339581651172e-09	-1.4681301858371203e-09
R_UAGCVT	-7.667288784992002e-10	-4.500105056011249e-09	-3.330521040487419e-09	-2.993405286005332e-09	-2.7318117203633772e-09	-5.129791115045901e-09	-1.6909810889166314e-09	-1.601122763307379e-09
R_UAMAGS	-7.667288525979361e-10	-4.500105055535338e-09	-3.3305210465398623e-09	-2.993405295235297e-09	-2.731811720492213e-09	-5.1297911120024145e-09	-1.6909810918761827e-09	-1.601122773829489e-09
R_UAMAS	-7.667288725897748e-10	-4.5001050541930176e-09	-3.33052104089899e-09	-2.993405288273798e-09	-2.731811718000138e-09	-5.129791108384474e-09	-1.6909810912028784e-09	-1.6011227662590706e-09
R_UAPGR	-7.667288607771737e-10	-4.500105048390951e-09	-3.3305210358098193e-09	-2.9934052802266413e-09	-2.731811718604548e-09	-5.129791122346241e-09	-1.690981086118091e-09	-1.601122765823485e-09
R_UDCPDP	-7.667288770236725e-10	-4.5001050590081765e-09	-3.330521050574401e-09	-2.9934052941298086e-09	-2.731811714637861e-09	-5.129791071863461e-09	-1.690981089140101e-09	-1.6011227678703946e-09
R_UDPGD	-1.6351503484557384e-14	5.8772431366094224e-15	-5.551115123125783e-15	-1.0772632785815972e-14	-6.019490461639521e-15	6.796993523572327e-14	-8.212180935274205e-15	1.4394735403655545e-14
R_UGMDDS	-7.667288696429384e-10	-4.500105060103434e-09	-3.330521054458554e-09	-2.9934052922654113e-09	-2.7318117252850572e-09	-5.129791141809748e-09	-1.6909810930467095e-09	-1.601122760082805e-09
R_UGT1_BS	-6.47619616934027e-11	-3.8010257244951747e-10	-2.8131334354757155e-10	-2.5283876292300207e-10	-2.3074320477630858e-10	-4.3328915383959326e-10	-1.4282917041510768e-10	-1.3523925067702896e-10
R_UGT2_BS	-4.97010358832432e-11	-2.9170663082376327e-10	-2.1589165086244567e-10	-1.9403903886059588e-10	-1.7708199057738034e-10	-3.3252425023741336e-10	-1.0961308474405608e-10	-1.0378826387368644e-10
R_UGT_BS	-1.1243001671829139e-10	-6.883210976617973e-10	-5.096778595669103e-10	-4.5889073935759075e-10	-4.1891487560886496e-10	-7.99912949248921e-10	-2.5794096546181555e-10	-2.4484694147803403e-10
R_UNK5	1.8724327218666625e-07	8.423735607518823e-07	5.379553163954642e-07	4.2264406646518733e-07	4.700586020883682e-07	6.534464420902235e-07	2.2261295873732367e-07	3.556945027664406e-07
R_UPP3S	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_UPP3MT_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FRUpts	0.0299806086300866	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CYTDt2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_GLYBabc	0.0049388147020974	0.006116383254125	0.0064227259655532	0.0027521336258193	0.0053068660475628	0.0017676139871638	0.0007954928530882	0.0047770958451027
R_ACLS	0.0126165498214855	0.0076825291471168	0.0103092211705651	0.0096271907869761	0.0117123684680723	0.0134056717652207	0.0149451696536932	0.0075808333895067
R_ACHBS	1.7488841708424336e-06	7.566467632040717e-06	7.535370274800486e-06	4.178562418100624e-06	1.944456280169923e-05	4.6624847278086615e-06	1.2691156985832284e-06	1.164003448572387e-06
R_X00002	-1.955890621319719e-19	-1.5733472840209377e-18	1.929059720484572e-20	2.905942592178978e-18	-1.113675883577754e-18	5.91586007751473e-18	2.6005143064751245e-19	5.974499409353295e-19
R_NTD8	1.9470568073937937e-06	1.0481532845522812e-05	8.042298387244778e-06	4.850151381975612e-06	5.347010442885128e-06	6.610348710899551e-06	1.972397419939612e-06	2.798378230380937e-06
R_23CN2P1	3.469446951953614e-18	0.0	-3.469446951953614e-18	0.0	3.469446951953614e-18	-1.7347234759768068e-17	0.0	6.938893903907228e-18
R_23CN2P2	0.0	0.0	-3.469446951953614e-18	0.0	-6.938893903907228e-18	-1.3877787807814457e-17	-3.469446951953614e-18	3.469446951953614e-18
R_23CN2P3	6.938893903907228e-18	6.938893903907228e-18	-3.469446951953614e-18	0.0	0.0	-1.7347234759768068e-17	-6.938893903907228e-18	-3.469446951953614e-18
R_23CN2P4	0.0	-6.938893903907228e-18	-6.938893903907228e-18	0.0	-3.469446951953614e-18	-6.938893903907228e-18	-3.469446951953614e-18	-3.469446951953614e-18
R_NTD6	0.0008936212854569	0.0018773896288716	0.003153001117064	5.230487386212737e-05	0.0029797055476467	8.378423544912601e-06	2.065949083325647e-06	3.1890282311285808e-06
R_NTD9	1.7022179884076012e-07	9.002767626325899e-07	5.037069912194717e-07	4.820053463022396e-07	4.627318070036038e-07	7.73590413341283e-07	2.4277657430675893e-07	2.1076089206532042e-07
R_NTD1	0.0069515684933406	0.0077412310345029	0.0090188383686547	0.0052627321802581	0.0090849770299172	9.44970457995612e-05	2.8040895902189742e-06	0.0001238812866979
R_NTD10	3.352833870486394e-07	1.718740699681033e-06	1.09797760537989e-06	8.808204549896534e-07	8.945749286713253e-07	1.377631743917847e-06	4.188385917703763e-07	4.082922874135594e-07
R_NTD2	8.008251456937713e-07	3.9772973251350335e-06	2.449760298615216e-06	2.5020461831466488e-06	1.8651184771472744e-06	3.998828372149196e-06	1.379222788292789e-06	1.6118609710294375e-06
R_3NUCLE1	-2.2307807129307022e-09	-4.794803235008692e-10	9.414016788333868e-10	1.1507488170692248e-08	-1.1373834131467307e-09	1.2115704585424771e-09	-2.594540356865016e-09	-9.647157746262014e-09
R_3NUCLE2	-1.9560944444080297e-08	-7.312509420209778e-08	-5.4718087165450686e-08	-2.06673206326613e-08	-5.611757332435464e-08	-4.795184656639084e-08	-1.7472627501097238e-08	-2.0550824177817395e-08
R_3NUCLE3	-1.250916352099618e-08	-4.5730538279775696e-08	-3.0667616935514674e-08	-9.0309272282596e-09	-3.252352393651181e-08	-3.3780167298796966e-08	-1.3506408578362052e-08	-1.9957103757767273e-08
R_3NUCLE4	-4.439661954042107e-09	-1.1019822398344871e-08	-5.370709224572501e-09	7.872436296602059e-09	-7.465652353266794e-09	-1.191817089463143e-08	-7.214177869668825e-09	-1.6733913352218188e-08
R_NTD3	0.0030318209815572	0.003717871398741	0.0044934170209033	0.0017124698450754	0.0042967779446286	2.2900008605326485e-05	2.4149719013788408e-06	1.64254162627448e-05
R_NTD4	2.836410607498052e-05	9.655953264320567e-05	6.889996971976569e-05	0.0001045780687635	2.4144700813964347e-05	0.00016527160854	1.6135623202757937e-05	0.0017277743733911
R_NTD5	1.4897463319778548e-06	7.776989760607496e-06	5.687931962473215e-06	4.046856490076434e-06	3.94691089445105e-06	5.700773513447043e-06	1.765246197621818e-06	2.203815732811724e-06
R_NTD7	7.810133913313289e-07	3.823141841802828e-06	2.118495523392156e-06	2.217134319423181e-06	1.6757742994814728e-06	5.044360741369582e-06	1.7078356032295231e-06	2.0550871120018447e-06
R_ABUTt2r	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BALAt2r	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_S6PG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_URIK3	0.002859213758754	0.0032923163279487	0.0038752997197147	0.0020237250592678	0.0038153420368488	8.842189895011922e-05	5.274366661297232e-06	0.0005405489781546
R_LCADi	-2.375952050201437e-17	1.4951204285548632e-19	1.9288492441305762e-19	-4.573137727701998e-19	-3.879636960242255e-18	-7.076357759679644e-18	-6.129111329270516e-19	-2.8887148857934093e-19
R_XTSNt2	-1.003175422939484e-08	-3.9520898841710617e-08	-2.083735477567683e-08	-2.059889883665456e-09	-2.3743663830205763e-08	-3.1257644108467764e-08	-1.2425124103210285e-08	-2.065589341931906e-08
R_XYLt2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ZN2t4	0.0158998792973541	0.0148202028976576	0.0153026394229977	0.0195122869199987	0.0157170195636711	0.0162406051628767	0.0142003962345765	0.0148534964252128
R_URIK1	0.0042891715686601	0.0049487563569268	0.005811558453251	0.003021615938114	0.005763829137601	8.882745579478475e-05	5.182650690375318e-06	0.000783432481354
R_URIK2	0.0028589534780554	0.0032908542011046	0.0038734290178705	0.0020223080214669	0.0038125247624756	8.866252894227624e-05	5.278157351225865e-06	0.0005387759133489
R_URIt2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_UPPRT	6.771623988826346e-07	4.163130619183095e-06	4.913494831050271e-06	1.4633597662735516e-06	2.7910500600384874e-06	1.7234375530348557e-06	4.884057170421913e-07	4.6715972842051763e-07
R_XPPT	3.946030383085704e-06	3.1435484984663784e-05	4.820580570764708e-05	1.2162042020861893e-05	2.4267283284493302e-05	7.878895503765364e-06	2.057507179449989e-06	2.7489844986171124e-06
R_HXAND	4.174930487951845e-06	3.2099943213694e-05	4.943569947268037e-05	1.2697823589882655e-05	2.4227095427310392e-05	7.988649277300553e-06	2.3928768876943626e-06	5.119542359113841e-06
R_URIDK2r_copy2	-0.0440979641860278	-0.0444555712872908	-0.0463322966493923	-0.0385978913023331	-0.0459335605001655	-0.038382355655651	-0.039271445205911	-0.0390695700328481
R_VALDHr	-0.0215258374243393	-0.0213591771834891	-0.02179088780097	-0.0215086473915007	-0.0213458085083679	-0.0227163114562505	-0.0214856653372807	-0.0116419200648612
R_VALTA	0.0215258397341875	0.0213591907405102	0.0217908978345012	0.0215086564094366	0.0213458167382267	0.0227163269102644	0.0214856704315322	0.0116419248884053
R_VALt2r	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_UMPK	0.0166604095315466	0.0174106012533272	0.0196901874832494	0.0122504752206924	0.0192574201416305	0.0082249938718304	0.0089591539460324	0.011418145260263
R_XYL14BASE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_UPPDC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_URAt2	-4.456391499568779e-08	-2.289111521031062e-07	-1.2583549227618285e-07	-9.24626760642755e-08	-1.4469034326919372e-07	-3.462141397250762e-07	-1.1955756819281849e-07	-2.558347883332979e-07
R_URCN	7.994153621422783e-07	4.172960244262393e-06	3.7112516880248393e-06	1.7488008397066483e-06	2.6809790964235984e-06	2.038849019302431e-06	5.999913235314549e-07	4.112204489979438e-07
R_URIDK2r_copy1	0.0371486727960962	0.0367259039324402	0.0373238487453539	0.0333411288677256	0.0368564852951515	0.0382961901340454	0.0392709881988558	0.0389487134393539
R_UREA	8.875737968930347e-07	3.5758662055144066e-06	3.1667835066520832e-06	2.294861152627411e-06	1.395628506120365e-06	8.827077397628687e-07	3.9156159304244233e-07	1.2875895955539678e-07
R_XAND	7.465469531525955e-07	3.282429715329079e-06	2.7615241592971784e-06	1.9442052346524717e-06	1.2613652144057903e-06	2.267917916820962e-06	1.0096102416526232e-06	2.742486131608864e-06
R_URIC	7.465469531343528e-07	3.282429715335852e-06	2.7615241592856367e-06	1.9442052346513142e-06	1.261365214407665e-06	2.267917916813477e-06	1.0096102416532066e-06	2.742486131613572e-06
R_XYLI1	6.938893903907228e-18	-6.938893903907228e-18	-3.469446951953614e-18	3.469446951953614e-18	3.469446951953614e-18	0.0	0.0	0.0
R_XANt2	-1.617471769715939e-08	-7.696400414897164e-08	-7.80614571767313e-08	-4.0794829368751007e-08	-7.471190210939227e-08	-2.1581277384261083e-07	-7.408685695486916e-08	-3.2886120821667975e-07
R_XYLI2	-2.247032324098619e-09	-1.4059667808458132e-08	0.0153691867232338	-9.119057269718622e-09	0.0161012395545806	-1.6664233506991092e-08	-5.178446949027915e-09	-4.9855272549192975e-09
R_XYLK	4.646097601431281e-18	1.4526508214465082e-19	5.743957774872821e-19	6.463227921590529e-19	-1.108700680753748e-18	7.083057556853839e-18	6.023618893955937e-19	1.3429671298245471e-18
R_ZNabc	3.663553516821504e-07	1.927281102813828e-06	1.100780335718038e-06	1.112205294776606e-06	1.0163008307535785e-06	1.755226900236237e-06	5.2185691018624e-07	5.273125628291456e-07
R_ALDD10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD20x_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD2x	0.0169328902250281	0.0199116224098376	0.0190807420059817	0.0125225128188662	0.0228256300784118	0.0135111123011507	0.0149430735020871	0.007717211158289
R_ALDD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_GLXO1	0.0085594935014914	0.0097573308366362	0.0089085027454734	0.0083300334091407	0.0096652032338294	0.0088097574557208	0.0075284375408511	0.0047126829195205
R_ALDD31_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD4x	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_GLYALDDr	0.0117773212466554	5.9491721243311756e-09	4.165879318731865e-09	0.0093770045186746	3.715406047422501e-09	5.393010345921797e-09	1.610487443026785e-09	9.473245802488394e-10
R_DIPEPabc12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_DIPEPabc13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_DIPEPabc14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_DIPEPabc15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_DIPEPabc2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_DIPEPabc3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_DIPEPabc4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_DIPEPabc5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_DIPEPabc6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_DIPEPabc7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_DIPEPabc8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_DIPEPabc9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_RIBabc1	6.324950953683197e-07	2.239466163276025e-06	4.4024238588415335e-06	9.80631991665638e-07	2.520393283125015e-06	1.538308267354021e-06	5.159885340329158e-07	4.6938029152251115e-07
R_FRUK	0.016443458298351	7.036480350455317e-10	-3.4388255168704007e-10	0.0120921151042489	-4.067734596517396e-10	4.496028792304528e-09	1.4063696830625715e-09	2.1817960109950994e-09
