Reaction	Acetate	Fructose	Galactose	Glucose	Glycerol	Gluconate	Pyruvate	Succinate
R_ACSERtex	-0.0276706457922439	-0.0289044897546932	-0.0349912863772463	-0.0368910202816774	-0.0428348935257405	-0.0314878826230604	-0.029654818603567	-0.0317980349041766
R_AGPAT141	0.0076152157696063	0.0079676991257582	0.0052252501978542	0.0065068028444067	0.0069896324833134	0.0058791023181476	0.0081326184005689	0.0060207328086566
R_EX_gbbtn_e	1.3877787807814457e-17	-8.326672684688674e-17	1.3877787807814457e-17	5.551115123125783e-17	-8.326672684688674e-17	0.0	1.3877787807814457e-17	9.714451465470121e-17
R_ACSERtpp	0.0276706457922439	0.0289044897546933	0.0349912863772462	0.0368910202816774	0.0428348935257405	0.0314878826230605	0.029654818603567	0.0317980349041766
R_AGPAT160	0.0069984603051385	0.0070583183475192	0.0047042903036816	0.0054263758852452	0.0059048613785263	0.0049158407794268	0.0077505970434493	0.0050572733260016
R_EX_gdp_e	0.0011382128468247	0.0013463709166253	0.0020145406089066	0.0028944878610897	0.0009509674796438	0.0015326711715998	0.0009498354972914	0.0014359039727268
R_AGPAT161	0.0094000253820605	0.0094647911648161	0.0068989585755543	0.0076488736332368	0.0086943024463241	0.0070632364918495	0.0099364448974877	0.0074773853192423
R_AGPAT180	0.0094535598804814	0.009506266949708	0.006691462388615	0.0072662332173788	0.008260318919405	0.0067201274475642	0.0101049480296067	0.0070200712019694
R_AGPAT181	0.0126171309056711	0.0122977256918481	0.0092748584931858	0.0096594465838378	0.0111637384619915	0.0092019206838191	0.012342501126346	0.0098387756254327
R_AGPR	-0.0276384117715271	-0.037615328824725	-0.0391163004743375	-0.0324074918110492	-0.0249351766250403	-0.0285884886729684	-0.0342199730737192	-0.0290424777770382
R_ACt2rpp	-0.2956800636614015	-0.2460412633980326	-0.285564780838512	-0.2545195910926675	-0.2606264534600708	-0.2459528584112537	-0.2871359443102095	-0.3000007697168244
R_ACt4pp	0.1176652070069688	0.040663666490363	0.0960760272942056	0.009470609796235	0.0934032964104416	0.0171147567867857	0.0743127185382281	0.103033465685523
R_ACtex	-0.1780148566544328	-0.2053775969076694	-0.1894887535443064	-0.2450489812964325	-0.1672231570496289	-0.228838101624468	-0.2128232257719815	-0.1969673040313013
R_ADA	0.0180124477704577	0.0207039794570425	0.0271969247967605	0.0312510680328621	0.0262664391672501	0.0282627112000897	0.0161713475887038	0.0204824385479957
R_ADCL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGt3	2.240511710779793e-22	9.658662517436985e-23	1.6651581320614238e-22	1.1602737483364577e-22	1.6686208454269788e-22	1.9552921398539544e-22	1.6993504732152273e-22	7.957526783713381e-23
R_AHCYSNS	0.0486944489387921	0.0507435590684673	0.0369481248001573	0.0451411037981473	0.0451689300198887	0.0440979056394853	0.0516588278204665	0.0436330399447035
R_ADCS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AICART	0.0216828030559242	0.0286721542519957	0.0264147618203376	0.0326415874647882	0.0325487727508933	0.032886176100154	0.0298052406626955	0.0346995260257205
R_AMALT3	0.0167868346070768	0.0192997740607525	0.0143811536617717	0.0145320671410496	0.0168868193674307	0.011253202097693	0.0155509239055763	0.0169391250687395
R_AIRC2	0.0010546025369345	0.0015272580868729	0.000982181183586	0.0011789394861029	0.0012884139617888	0.0013850572767192	0.0018207172077344	0.0016276096971227
R_AIRC3	-0.0010546025369345	-0.0015272580868729	-0.000982181183586	-0.0011789394861029	-0.0012884139617888	-0.0013850572767192	-0.0018207172077344	-0.0016276096971227
R_AKGDH	0.0517639925292589	0.0765509105268524	0.0458652934216717	0.0829547882946035	0.0629634916247317	0.0871710888381846	0.0795159059612422	0.0730248969850704
R_AKGt2rpp	0.0027790986702382	-0.0283565096204103	0.0034924685807964	-0.0252860889028702	-0.0052165979795874	-0.0296233486801907	-0.0016306293079441	-0.0244411102481228
R_AKGtex	0.0027790986702382	-0.0283565096204101	0.0034924685807962	-0.02528608890287	-0.0052165979795872	-0.0296233486801906	-0.0016306293079439	-0.0244411102481227
R_ALAALAD	0.0015834193051822	0.0003260045467404	0.0019687593431163	0.0003042658361509	0.0013350663724027	0.0003712151531834	0.000430559981441	0.0008998228391853
R_ALAALAabcpp	0.0179666389514091	0.0250550261382436	0.0097408190443182	0.0198460093065352	0.0197829174996178	0.0210139998510197	0.0204311617055977	0.0203455095629476
R_ADD	0.0176541746582045	0.018084596126482	0.0117897398054119	0.012716890395951	0.0160039066191174	0.0119680553377732	0.0143221739230269	0.0200708246847257
R_ADEt2rpp	-0.1124282906515254	-0.1121672651633548	-0.0765780911553584	-0.1579157934146867	-0.0924572619602979	-0.1503745020526249	-0.1309186395760151	-0.1349207556789234
R_ADEtex	-0.1124282906515252	-0.1121672651633549	-0.0765780911553584	-0.1579157934146866	-0.0924572619602979	-0.1503745020526248	-0.1309186395760151	-0.1349207556789233
R_ADK1	0.3652401441502936	0.34188763417395	0.3226572428598858	0.3412757358745194	0.3691811266811901	0.3400807306806749	0.3856027495845449	0.367107018180539
R_ADK3	0.2374487187671555	0.2267857711582274	0.2204256218917207	0.1996687313319791	0.2382339309223803	0.1995277187336125	0.2318259319916568	0.2208002324933813
R_ADK4	-0.0039463701279318	-0.0046980834575138	-0.0029677895276685	-0.0048569382973756	-0.0048630212655628	-0.0048799316763725	-0.0044467325768055	-0.0043991454841774
R_ADMDC	0.0141775614079188	0.0174004265180034	0.0109116451738185	0.0181322306797543	0.0159914345721452	0.0168091872115957	0.0154915717698594	0.0185062868103995
R_ADNCYC	0.0022764459421951	0.002054270121008	0.0016913473497454	0.0017541757478198	0.0016163883074219	0.0017259855459634	0.0022886080560388	0.0010940832905066
R_ADNK1	0.1280856352604412	0.1332247434662831	0.1089702668550498	0.1530245709080975	0.1358591668071888	0.1468661151031402	0.1474770253552075	0.1448654754253347
