Reaction	Glycerol + Glucose
R_y200007	1.3901100473188884e-05
R_y200008	5.181208939573999e-05
R_y200009	1.2056396712575856e-07
R_y200010	-6.938893903907228e-18
R_y200011	4.609591342214853e-07
R_y200012	4.286442075553927e-07
R_y200013	4.286442075552985e-07
R_y200014	3.7078745765808726e-09
R_y200015	0.0
R_y200016	0.0
R_y200017	5.204170427930421e-18
R_y200018	0.0
R_y200019	0.0
R_y200020	0.0
R_y200021	0.0
R_y200022	-0.0244554762006705
R_y200023	-0.0015229303099189
R_y200024	0.0065214324045047
R_y200025	-0.0050207705729631
R_y200026	0.0030304989443069
R_y200027	0.0065217437287672
R_y200028	0.0030307752797795
R_y200029	0.0030305302635857
R_y200030	0.006521589376871
R_y200031	0.0065214136554577
R_y200032	0.0030304896506516
R_y200033	0.0030304828703199
R_y200034	-0.0135406737598397
R_y200035	0.0065214284199211
R_y200036	-0.0117879206965991
R_y300001	-2.6020852139652106e-18
R_y300002	8.673617379884035e-19
R_y300003	-2.1128404894553285e-18
R_y300004	-0.0114855564718702
R_y300005	-4.7849394615829814e-18
R_y300006	-0.0114855564718702
R_y300007	1.5729855060870895e-20
R_y300008	-0.0114855564718702
R_y300009	-4.487222101361863e-09
R_y300010	1.6857714405654758e-07
R_y300011	9.55396462685998e-07
R_y300012	2.7723743412279983e-06
R_y300013	2.6704991861887307e-06
R_y300014	-1.0187515504300345e-07
R_y300015	8.130542657018569e-08
R_y300016	0.0
R_y300017	1.0187515503759514e-07
R_y300018	0.0002062249071407
R_y300019	-0.0002061230319857
R_y300020	5.204170427930421e-18
R_y300021	-8.673617379884035e-19
R_y300022	0.0114855564718702
R_y300023	0.0114855564718702
R_y300024	0.0114855564718702
R_y300025	1.8785758566438332e-18
R_y300026	3.801564073484919e-18
R_y300027	1.8785758566438332e-18
R_y300028	-1.0187515505147293e-07
R_y300029	0.0110255849862779
R_y300030	5.235784539994785e-07
R_y300031	1.0577420548986693e-06
R_y300032	1.0577420548971857e-06
R_y300033	1.0577420548976586e-06
R_y300034	1.0577420548954497e-06
R_y300035	-5.783552453371903e-19
R_y300036	4.1445455352166794e-19
R_y300037	0.0
R_y300038	0.0
R_y300039	9.43119252036842e-07
R_y300040	9.431192520420462e-07
R_y300041	9.43119252036842e-07
R_y300042	-1.734723475976807e-18
R_y300043	5.9045353556150266e-08
R_y300044	0.0
R_y300045	0.0
R_y300046	0.0
R_y300047	0.0
R_y300048	0.0
R_y300049	0.0
R_y300050	3.044556077560224e-07
R_y300051	0.0
R_y300052	0.0
R_y300054	-6.938893903907228e-18
R_y300055	7.802524603183446e-19
R_y300056	0.0
R_y300057	0.0038596277106792
R_y300058	0.0
R_y300059	3.044556077594352e-07
R_y300060	4.3506178466191446e-08
R_y300061	1.5857725294005653e-07
R_y300062	5.400200564152642e-08
R_y300063	0.0
R_y300064	2.1314843860281945e-07
R_y300065	0.014530982302851
R_y300066	-0.014530982302851
R_y300067	0.0
R_y300068	0.0
R_y300069	5.0231018796391144e-08
R_y300070	-3.3557922109377063e-08
R_y300071	-2.176103149191061e-08
R_y300072	0.0
R_y300073	-1.0255126653885062e-08
R_y300074	3.898506511124613e-07
R_y300075	2.1162282122772126e-07
R_y300076	-5.545902850119973e-08
R_y300077	-7.587691933932626e-08
R_y300078	0.0
R_y300079	1.734723475976807e-18
R_y300080	-8.130542657077628e-08
R_y300081	9.431192520355658e-07
R_y300082	5.9045353558241035e-08
